demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0
69,0,0,1,0,0,0,0
69,0,0,1,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,2,0,0,0,0
69,1,0,3,0,0,0,0
69,1,0,4,0,0,0,0
69,1,0,4,0,0,0,0
69,1,0,4,0,0,0,0
69,1,0,4,0,0,0,0
69,1,0,4,0,0,0,0
69,1,0,6,0,0,0,0
69,1,0,7,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,8,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,9,0,0,0,0
69,1,0,10,0,0,0,0
69,1,0,11,0,0,0,0
69,1,0,11,0,0,0,0
69,1,0,12,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,13,0,0,0,0
69,1,0,14,0,0,0,0
69,1,0,14,0,0,0,0
69,1,0,14,0,0,0,0
69,1,0,14,0,0,0,0
69,1,0,16,0,0,0,0
69,1,0,16,0,0,0,0
69,1,0,17,0,0,0,0
69,1,0,17,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,18,0,0,0,0
69,1,0,19,0,0,0,0
69,1,0,20,0,0,0,0
69,1,0,22,0,0,0,0
69,1,0,22,0,0,0,0
69,1,0,22,0,0,0,0
69,1,0,22,0,0,0,0
69,1,0,22,0,0,0,0
69,1,0,23,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,25,0,0,0,0
69,1,0,26,0,0,0,0
69,1,0,27,0,0,0,0
69,1,0,27,0,0,0,0
69,1,1,27,0,0,0,0
69,1,1,28,0,0,0,0
69,1,1,28,0,0,0,0
69,1,1,28,0,0,0,0
69,1,1,28,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,29,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,30,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,31,0,0,0,0
69,1,1,32,0,0,0,0
69,1,1,32,0,0,0,0
69,1,1,32,0,0,0,0
69,1,1,32,0,0,0,0
69,1,1,32,0,0,0,0
69,1,1,34,0,0,0,0
69,1,1,34,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,1,1,36,0,0,0,0
69,2,1,37,0,0,0,0
69,2,1,37,0,0,0,0
69,2,1,37,0,0,0,0
69,2,1,38,0,0,0,0
69,2,1,38,0,0,0,0
69,2,1,39,0,0,0,0
69,2,1,39,0,0,0,0
69,2,1,39,0,0,0,0
69,2,1,40,0,0,0,0
69,2,1,42,0,0,0,0
69,2,1,43,0,0,0,0
69,2,1,43,0,0,0,0
69,2,1,44,0,0,0,0
69,2,1,44,0,0,0,0
69,2,1,44,0,0,0,0
69,2,1,45,0,0,0,0
69,2,1,45,0,0,0,0
69,2,1,46,0,0,0,0
69,2,1,47,0,0,0,0
69,2,1,47,0,0,0,0
69,2,1,47,0,0,0,0
69,2,1,47,0,0,0,0
69,2,1,47,0,0,0,0
69,2,1,48,0,0,0,0
69,2,1,48,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,49,0,0,0,0
69,2,1,51,0,0,0,0
69,2,1,51,0,0,0,0
69,2,1,52,0,0,0,0
69,2,1,52,0,0,0,0
69,2,1,52,0,0,0,0
69,2,1,52,0,0,0,0
69,2,1,53,0,0,0,0
69,2,1,53,0,0,0,0
69,2,1,53,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,54,0,0,0,0
69,2,1,55,0,0,0,0
69,2,1,55,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,1,56,0,0,0,0
69,3,2,57,0,0,0,0
69,3,2,57,0,0,0,0
69,3,2,57,0,0,0,0
69,3,2,57,0,0,0,0
69,3,2,57,0,0,0,0
