5,5,5,5,5,5,5,5,3,2,2,2,2,2,2,1,1,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4,4,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,5,5,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5,5,5,6,6,7,7,7,7,7,6,6,6,6
30,29,29,29,29,29,29,29,29,29,29,31,31,31,31,31,31,31,31,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,27,27,30,30,30,30,30,30,29,29,29,29,30,30,30,30,30,30,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,26,26,26,26,26,28,29,29,29,29,28,29,29,29,29,29,29,29
1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,1,1,1,1,0,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,1,0,0,0,2,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,2
12,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,12,12,12,12,12,12,13,13,13,12,12,11,11,11,11,11,10,10,10,10,10,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,10,10,9,9,9,10,10,10,10,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,12,12,12,12,13,13,13,13,13,13,13,13,12,12,13,13,12,12,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,12,11,11,10,10,10,10,10,11,11,11,12,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,9,8,8,9,9,9,9,9,9,10,10
1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2
