,type,y,x,t,size
728,car6,43.9901,74.1495,2,1
729,car6,43.9901,74.1495,3,1
730,car6,43.9901,74.1495,4,1
731,car6,43.9901,74.1495,5,1
732,car6,43.9901,74.1495,6,1
733,car6,43.9901,74.1495,7,1
734,car6,43.9901,74.1495,8,1
735,car6,43.9901,74.1495,9,1
736,car6,43.9901,74.1495,10,1
737,car6,43.9901,74.1495,11,1
738,car6,43.9901,74.1495,12,1
739,car6,43.9901,74.1495,13,1
740,car6,43.9901,74.1495,14,1
741,car6,43.9901,74.1495,15,1
742,car6,43.9901,74.1495,16,1
743,car6,43.9901,74.1495,17,1
744,car6,43.9901,74.1495,18,1
745,car6,43.9901,74.1495,19,1
746,car6,43.9901,74.1495,20,1
747,car6,43.9901,74.1495,21,1
748,car6,43.9901,74.1495,22,1
749,car6,43.9901,74.1495,23,1
750,car6,43.9901,74.1495,24,1
751,car6,43.9901,74.1495,25,1
752,car6,43.9901,74.1495,26,1
753,car6,43.9901,74.1495,27,1
754,car6,43.9901,74.1495,28,1
755,car6,43.9901,74.1495,29,1
756,car6,43.9901,74.1495,30,1
757,car6,43.9901,74.1495,31,1
758,car6,43.9901,74.1495,32,1
759,car6,43.9901,74.1495,33,1
760,car6,43.9901,74.1495,34,1
761,car6,43.9901,74.1495,35,1
762,car6,43.9901,74.1495,36,1
763,car6,43.9901,74.1495,37,1
764,car6,43.9901,74.1495,38,1
765,car6,43.9901,74.1495,39,1
766,car6,43.9901,74.1495,40,1
767,car6,43.9901,74.1495,41,1
768,car6,43.9901,74.1495,42,1
769,car6,43.9901,74.1495,43,1
770,car6,43.9901,74.1495,44,1
771,car6,43.9901,74.1495,45,1
772,car6,43.9901,74.1495,46,1
773,car6,43.9901,74.1495,47,1
774,car6,43.9901,74.1495,48,1
775,car6,43.9901,74.1495,49,1
776,car6,43.9901,74.1495,50,1
777,car6,43.9901,74.1495,51,1
778,car6,43.9901,74.1495,52,1
779,car6,43.9902,74.1495,53,1
780,car6,47.563,69.1712,54,1
781,car6,51.1358,64.1929,55,1
782,car6,54.7086,59.2146,56,1
783,car6,58.2814,54.2363,57,1
784,car6,61.8539,49.2581,58,1
785,car6,61.8539,49.2581,59,1
786,car6,61.8539,49.2581,60,1
787,car6,61.8539,49.2581,61,1
788,car6,61.8539,49.2581,62,1
789,car6,61.8539,49.2581,63,1
790,car6,61.8539,49.2581,64,1
791,car6,61.8539,49.2581,65,1
792,car6,61.854,49.2581,66,1
793,car6,61.2464,45.9142,67,1
794,car6,60.6388,42.5703,68,1
795,car6,60.0312,39.2264,69,1
796,car6,59.4236,35.8825,70,1
797,car6,58.816,32.5386,71,1
798,car6,58.2084,29.1947,72,1
799,car6,57.6006,25.8505,73,1
800,car6,57.6006,25.8505,74,1
801,car6,57.6006,25.8505,75,1
802,car6,57.6006,25.8505,76,1
803,car6,57.6006,25.8505,77,1
804,car6,57.6006,25.8505,78,1
805,car6,57.6006,25.8505,79,1
806,car6,57.6006,25.8505,80,1
807,car6,57.6006,25.8505,81,1
808,car6,57.6006,25.8505,82,1
809,car6,57.6007,25.8505,83,1
810,car6,58.2083,29.1944,84,1
811,car6,58.8159,32.5383,85,1
812,car6,59.4235,35.8822,86,1
813,car6,60.0311,39.2261,87,1
814,car6,60.6387,42.57,88,1
815,car6,61.2463,45.9139,89,1
816,car6,61.8539,49.2581,90,1
817,car6,61.8539,49.2581,91,1
818,car6,61.8539,49.2581,92,1
819,car6,61.8539,49.2581,93,1
820,car6,61.8539,49.2581,94,1
821,car6,61.854,49.2581,95,1
822,car6,58.2812,54.2364,96,1
823,car6,54.7084,59.2147,97,1
824,car6,51.1356,64.193,98,1
825,car6,47.5628,69.1713,99,1
826,car6,43.9901,74.1495,100,1
827,car6,43.9901,74.1495,101,1
828,car6,43.9901,74.1495,102,1
829,car6,43.9901,74.1495,103,1
830,car6,43.9901,74.1495,104,1
831,car6,43.9902,74.1495,105,1
832,car6,45.9346,67.2496,106,1
833,car6,47.879,60.3497,107,1
834,car6,49.8234,53.4498,108,1
835,car6,51.7678,46.5499,109,1
836,car6,53.7122,39.65,110,1
837,car6,55.6566,32.7501,111,1
838,car6,57.6006,25.8505,112,1
839,car6,57.6006,25.8505,113,1
840,car6,57.6006,25.8505,114,1
841,car6,57.6006,25.8505,115,1
842,car6,57.6006,25.8505,116,1
843,car6,57.6006,25.8505,117,1
844,car6,57.6006,25.8505,118,1
845,car6,57.6006,25.8505,119,1
846,car6,57.6006,25.8505,120,1
847,car7,43.9901,74.1495,0,1
848,car7,43.9901,74.1495,1,1
849,car7,43.9901,74.1495,2,1
850,car7,43.9901,74.1495,3,1
851,car7,43.9901,74.1495,4,1
852,car7,43.9901,74.1495,5,1
853,car7,43.9901,74.1495,6,1
854,car7,43.9901,74.1495,7,1
855,car7,43.9901,74.1495,8,1
856,car7,43.9901,74.1495,9,1
857,car7,43.9901,74.1495,10,1
858,car7,43.9901,74.1495,11,1
859,car7,43.9901,74.1495,12,1
860,car7,43.9901,74.1495,13,1
861,car7,43.9901,74.1495,14,1
862,car7,43.9901,74.1495,15,1
863,car7,43.9901,74.1495,16,1
864,car7,43.9901,74.1495,17,1
865,car7,43.9901,74.1495,18,1
866,car7,43.9901,74.1495,19,1
867,car7,43.9901,74.1495,20,1
868,car7,43.9901,74.1495,21,1
869,car7,43.9901,74.1495,22,1
870,car7,43.9901,74.1495,23,1
871,car7,43.9901,74.1495,24,1
872,car7,43.9901,74.1495,25,1
873,car7,43.9901,74.1495,26,1
874,car7,43.9901,74.1495,27,1
875,car7,43.9901,74.1495,28,1
876,car7,43.9901,74.1495,29,1
877,car7,43.9901,74.1495,30,1
878,car7,43.9901,74.1495,31,1
879,car7,43.9901,74.1495,32,1
880,car7,43.9901,74.1495,33,1
881,car7,43.9901,74.1495,34,1
882,car7,43.9901,74.1495,35,1
883,car7,43.9901,74.1495,36,1
884,car7,43.9901,74.1495,37,1
885,car7,43.9901,74.1495,38,1
886,car7,43.9901,74.1495,39,1
887,car7,43.9901,74.1495,40,1
888,car7,43.9901,74.1495,41,1
889,car7,43.9901,74.1495,42,1
890,car7,43.9901,74.1495,43,1
891,car7,43.9901,74.1495,44,1
892,car7,43.9901,74.1495,45,1
893,car7,43.9901,74.1495,46,1
894,car7,43.9901,74.1495,47,1
895,car7,43.9901,74.1495,48,1
896,car7,43.9901,74.1495,49,1
897,car7,43.9901,74.1495,50,1
898,car7,43.9901,74.1495,51,1
899,car7,43.9901,74.1495,52,1
900,car7,43.9901,74.1495,53,1
901,car7,43.9901,74.1495,54,1
902,car7,43.9901,74.1495,55,1
903,car7,43.9902,74.1495,56,1
904,car7,47.563,69.1712,57,1
905,car7,51.1358,64.1929,58,1
906,car7,54.7086,59.2146,59,1
907,car7,58.2814,54.2363,60,1
908,car7,61.8539,49.2581,61,1
909,car7,61.8539,49.2581,62,1
910,car7,61.8539,49.2581,63,1
911,car7,61.8539,49.2581,64,1
912,car7,61.8539,49.2581,65,1
913,car7,61.8539,49.2581,66,1
914,car7,61.8539,49.2581,67,1
915,car7,61.8539,49.2581,68,1
916,car7,61.8539,49.2581,69,1
917,car7,61.8539,49.2581,70,1
918,car7,61.8539,49.2581,71,1
919,car7,61.8539,49.2581,72,1
920,car7,61.8539,49.2581,73,1
921,car7,61.8539,49.2581,74,1
922,car7,61.8539,49.2581,75,1
923,car7,61.8539,49.2581,76,1
924,car7,61.8539,49.2581,77,1
925,car7,61.8539,49.2581,78,1
926,car7,61.8539,49.2581,79,1
927,car7,61.8539,49.2581,80,1
928,car7,61.8539,49.2581,81,1
929,car7,61.8539,49.2581,82,1
930,car7,61.8539,49.2581,83,1
931,car7,61.8539,49.2581,84,1
932,car7,61.8539,49.2581,85,1
933,car7,61.8539,49.2581,86,1
934,car7,61.854,49.2581,87,1
935,car7,60.6554,47.1906,88,1
936,car7,59.4568,45.1231,89,1
937,car7,58.2582,43.0556,90,1
938,car7,57.0596,40.9881,91,1
939,car7,55.861,38.9206,92,1
940,car7,54.6624,36.8531,93,1
941,car7,53.4638,34.7856,94,1
942,car7,52.2652,32.7181,95,1
943,car7,51.0662,30.6509,96,1
944,car7,51.0662,30.6509,97,1
945,car7,51.0662,30.6509,98,1
946,car7,51.0662,30.6509,99,1
947,car7,51.0662,30.6509,100,1
948,car7,51.0662,30.6509,101,1
949,car7,51.0662,30.6509,102,1
950,car7,51.0662,30.6509,103,1
951,car7,51.0662,30.6509,104,1
952,car7,51.0662,30.6509,105,1
953,car7,51.0662,30.6509,106,1
954,car7,51.0662,30.6509,107,1
955,car7,51.0662,30.6509,108,1
956,car7,51.0662,30.6509,109,1
957,car7,51.0662,30.6509,110,1
958,car7,51.0662,30.6509,111,1
959,car7,51.0662,30.6509,112,1
960,car7,51.0662,30.6509,113,1
961,car7,51.0662,30.6509,114,1
962,car7,51.0662,30.6509,115,1
963,car7,51.0662,30.6509,116,1
964,car7,51.0662,30.6509,117,1
965,car7,51.0662,30.6509,118,1
966,car7,51.0662,30.6509,119,1
967,car7,51.0662,30.6509,120,1
968,stations0,38.1461,30.9715,0,5
969,stations0,38.1461,30.9715,1,5
970,stations0,38.1461,30.9715,2,5
971,stations0,38.1461,30.9715,3,5
972,stations0,38.1461,30.9715,4,5
973,stations0,38.1461,30.9715,5,5
974,stations0,38.1461,30.9715,6,5
975,stations0,38.1461,30.9715,7,5
976,stations0,38.1461,30.9715,8,5
977,stations0,38.1461,30.9715,9,5
978,stations0,38.1461,30.9715,10,5
979,stations0,38.1461,30.9715,11,5
980,stations0,38.1461,30.9715,12,5
981,stations0,38.1461,30.9715,13,5
982,stations0,38.1461,30.9715,14,5
983,stations0,38.1461,30.9715,15,5
984,stations0,38.1461,30.9715,16,5
985,stations0,38.1461,30.9715,17,5
986,stations0,38.1461,30.9715,18,5
987,stations0,38.1461,30.9715,19,5
988,stations0,38.1461,30.9715,20,5
989,stations0,38.1461,30.9715,21,5
990,stations0,38.1461,30.9715,22,5
991,stations0,38.1461,30.9715,23,5
992,stations0,38.1461,30.9715,24,5
993,stations0,38.1461,30.9715,25,5
994,stations0,38.1461,30.9715,26,5
995,stations0,38.1461,30.9715,27,5
996,stations0,38.1461,30.9715,28,5
997,stations0,38.1461,30.9715,29,5
998,stations0,38.1461,30.9715,30,5
999,stations0,38.1461,30.9715,31,5
1000,stations0,38.1461,30.9715,32,5
1001,stations0,38.1461,30.9715,33,5
1002,stations0,38.1461,30.9715,34,5
1003,stations0,38.1461,30.9715,35,5
1004,stations0,38.1461,30.9715,36,5
1005,stations0,38.1461,30.9715,37,5
1006,stations0,38.1461,30.9715,38,5
1007,stations0,38.1461,30.9715,39,5
1008,stations0,38.1461,30.9715,40,5
1009,stations0,38.1461,30.9715,41,5
1010,stations0,38.1461,30.9715,42,5
1011,stations0,38.1461,30.9715,43,5
1012,stations0,38.1461,30.9715,44,5
1013,stations0,38.1461,30.9715,45,5
1014,stations0,38.1461,30.9715,46,5
1015,stations0,38.1461,30.9715,47,5
1016,stations0,38.1461,30.9715,48,5
1017,stations0,38.1461,30.9715,49,5
1018,stations0,38.1461,30.9715,50,5
1019,stations0,38.1461,30.9715,51,5
1020,stations0,38.1461,30.9715,52,5
1021,stations0,38.1461,30.9715,53,5
1022,stations0,38.1461,30.9715,54,5
1023,stations0,38.1461,30.9715,55,5
1024,stations0,38.1461,30.9715,56,5
1025,stations0,38.1461,30.9715,57,5
1026,stations0,38.1461,30.9715,58,5
1027,stations0,38.1461,30.9715,59,5
1028,stations0,38.1461,30.9715,60,5
1029,stations0,38.1461,30.9715,61,5
1030,stations0,38.1461,30.9715,62,5
1031,stations0,38.1461,30.9715,63,5
1032,stations0,38.1461,30.9715,64,5
1033,stations0,38.1461,30.9715,65,5
1034,stations0,38.1461,30.9715,66,5
1035,stations0,38.1461,30.9715,67,5
1036,stations0,38.1461,30.9715,68,5
1037,stations0,38.1461,30.9715,69,5
1038,stations0,38.1461,30.9715,70,5
1039,stations0,38.1461,30.9715,71,5
1040,stations0,38.1461,30.9715,72,5
1041,stations0,38.1461,30.9715,73,5
1042,stations0,38.1461,30.9715,74,5
1043,stations0,38.1461,30.9715,75,5
1044,stations0,38.1461,30.9715,76,5
1045,stations0,38.1461,30.9715,77,5
1046,stations0,38.1461,30.9715,78,5
1047,stations0,38.1461,30.9715,79,5
1048,stations0,38.1461,30.9715,80,5
1049,stations0,38.1461,30.9715,81,5
1050,stations0,38.1461,30.9715,82,5
1051,stations0,38.1461,30.9715,83,5
1052,stations0,38.1461,30.9715,84,5
1053,stations0,38.1461,30.9715,85,5
1054,stations0,38.1461,30.9715,86,5
1055,stations0,38.1461,30.9715,87,5
1056,stations0,38.1461,30.9715,88,5
1057,stations0,38.1461,30.9715,89,5
1058,stations0,38.1461,30.9715,90,5
1059,stations0,38.1461,30.9715,91,5
1060,stations0,38.1461,30.9715,92,5
1061,stations0,38.1461,30.9715,93,5
1062,stations0,38.1461,30.9715,94,5
1063,stations0,38.1461,30.9715,95,5
1064,stations0,38.1461,30.9715,96,5
1065,stations0,38.1461,30.9715,97,5
1066,stations0,38.1461,30.9715,98,5
1067,stations0,38.1461,30.9715,99,5
1068,stations0,38.1461,30.9715,100,5
1069,stations0,38.1461,30.9715,101,5
1070,stations0,38.1461,30.9715,102,5
1071,stations0,38.1461,30.9715,103,5
1072,stations0,38.1461,30.9715,104,5
1073,stations0,38.1461,30.9715,105,5
1074,stations0,38.1461,30.9715,106,5
1075,stations0,38.1461,30.9715,107,5
1076,stations0,38.1461,30.9715,108,5
1077,stations0,38.1461,30.9715,109,5
1078,stations0,38.1461,30.9715,110,5
1079,stations0,38.1461,30.9715,111,5
1080,stations0,38.1461,30.9715,112,5
1081,stations0,38.1461,30.9715,113,5
1082,stations0,38.1461,30.9715,114,5
1083,stations0,38.1461,30.9715,115,5
1084,stations0,38.1461,30.9715,116,5
1085,stations0,38.1461,30.9715,117,5
1086,stations0,38.1461,30.9715,118,5
1087,stations0,38.1461,30.9715,119,5
1088,stations0,38.1461,30.9715,120,5
1089,stations1,51.0662,30.6509,0,5
1090,stations1,51.0662,30.6509,1,5
1091,stations1,51.0662,30.6509,2,5
1092,stations1,51.0662,30.6509,3,5
1093,stations1,51.0662,30.6509,4,5
1094,stations1,51.0662,30.6509,5,5
1095,stations1,51.0662,30.6509,6,5
1096,stations1,51.0662,30.6509,7,5
1097,stations1,51.0662,30.6509,8,5
1098,stations1,51.0662,30.6509,9,5
1099,stations1,51.0662,30.6509,10,5
1100,stations1,51.0662,30.6509,11,5
1101,stations1,51.0662,30.6509,12,5
1102,stations1,51.0662,30.6509,13,5
1103,stations1,51.0662,30.6509,14,5
1104,stations1,51.0662,30.6509,15,5
1105,stations1,51.0662,30.6509,16,5
1106,stations1,51.0662,30.6509,17,5
1107,stations1,51.0662,30.6509,18,5
1108,stations1,51.0662,30.6509,19,5
1109,stations1,51.0662,30.6509,20,5
1110,stations1,51.0662,30.6509,21,5
1111,stations1,51.0662,30.6509,22,5
1112,stations1,51.0662,30.6509,23,5
1113,stations1,51.0662,30.6509,24,5
1114,stations1,51.0662,30.6509,25,5
1115,stations1,51.0662,30.6509,26,5
1116,stations1,51.0662,30.6509,27,5
1117,stations1,51.0662,30.6509,28,5
1118,stations1,51.0662,30.6509,29,5
1119,stations1,51.0662,30.6509,30,5
1120,stations1,51.0662,30.6509,31,5
1121,stations1,51.0662,30.6509,32,5
1122,stations1,51.0662,30.6509,33,5
1123,stations1,51.0662,30.6509,34,5
1124,stations1,51.0662,30.6509,35,5
1125,stations1,51.0662,30.6509,36,5
1126,stations1,51.0662,30.6509,37,5
1127,stations1,51.0662,30.6509,38,5
1128,stations1,51.0662,30.6509,39,5
1129,stations1,51.0662,30.6509,40,5
1130,stations1,51.0662,30.6509,41,5
1131,stations1,51.0662,30.6509,42,5
1132,stations1,51.0662,30.6509,43,5
1133,stations1,51.0662,30.6509,44,5
1134,stations1,51.0662,30.6509,45,5
1135,stations1,51.0662,30.6509,46,5
1136,stations1,51.0662,30.6509,47,5
1137,stations1,51.0662,30.6509,48,5
1138,stations1,51.0662,30.6509,49,5
1139,stations1,51.0662,30.6509,50,5
1140,stations1,51.0662,30.6509,51,5
1141,stations1,51.0662,30.6509,52,5
1142,stations1,51.0662,30.6509,53,5
1143,stations1,51.0662,30.6509,54,5
1144,stations1,51.0662,30.6509,55,5
1145,stations1,51.0662,30.6509,56,5
1146,stations1,51.0662,30.6509,57,5
1147,stations1,51.0662,30.6509,58,5
1148,stations1,51.0662,30.6509,59,5
1149,stations1,51.0662,30.6509,60,5
1150,stations1,51.0662,30.6509,61,5
1151,stations1,51.0662,30.6509,62,5
1152,stations1,51.0662,30.6509,63,5
1153,stations1,51.0662,30.6509,64,5
1154,stations1,51.0662,30.6509,65,5
1155,stations1,51.0662,30.6509,66,5
1156,stations1,51.0662,30.6509,67,5
1157,stations1,51.0662,30.6509,68,5
1158,stations1,51.0662,30.6509,69,5
1159,stations1,51.0662,30.6509,70,5
1160,stations1,51.0662,30.6509,71,5
1161,stations1,51.0662,30.6509,72,5
1162,stations1,51.0662,30.6509,73,5
1163,stations1,51.0662,30.6509,74,5
1164,stations1,51.0662,30.6509,75,5
1165,stations1,51.0662,30.6509,76,5
1166,stations1,51.0662,30.6509,77,5
1167,stations1,51.0662,30.6509,78,5
1168,stations1,51.0662,30.6509,79,5
1169,stations1,51.0662,30.6509,80,5
1170,stations1,51.0662,30.6509,81,5
1171,stations1,51.0662,30.6509,82,5
1172,stations1,51.0662,30.6509,83,5
1173,stations1,51.0662,30.6509,84,5
1174,stations1,51.0662,30.6509,85,5
1175,stations1,51.0662,30.6509,86,5
1176,stations1,51.0662,30.6509,87,5
1177,stations1,51.0662,30.6509,88,5
1178,stations1,51.0662,30.6509,89,5
1179,stations1,51.0662,30.6509,90,5
1180,stations1,51.0662,30.6509,91,5
1181,stations1,51.0662,30.6509,92,5
1182,stations1,51.0662,30.6509,93,5
1183,stations1,51.0662,30.6509,94,5
1184,stations1,51.0662,30.6509,95,5
1185,stations1,51.0662,30.6509,96,5
1186,stations1,51.0662,30.6509,97,5
1187,stations1,51.0662,30.6509,98,5
1188,stations1,51.0662,30.6509,99,5
1189,stations1,51.0662,30.6509,100,5
1190,stations1,51.0662,30.6509,101,5
1191,stations1,51.0662,30.6509,102,5
1192,stations1,51.0662,30.6509,103,5
1193,stations1,51.0662,30.6509,104,5
1194,stations1,51.0662,30.6509,105,5
1195,stations1,51.0662,30.6509,106,5
1196,stations1,51.0662,30.6509,107,5
1197,stations1,51.0662,30.6509,108,5
1198,stations1,51.0662,30.6509,109,5
1199,stations1,51.0662,30.6509,110,5
1200,stations1,51.0662,30.6509,111,5
1201,stations1,51.0662,30.6509,112,5
1202,stations1,51.0662,30.6509,113,5
1203,stations1,51.0662,30.6509,114,5
1204,stations1,51.0662,30.6509,115,5
1205,stations1,51.0662,30.6509,116,5
1206,stations1,51.0662,30.6509,117,5
1207,stations1,51.0662,30.6509,118,5
1208,stations1,51.0662,30.6509,119,5
1209,stations1,51.0662,30.6509,120,5
1210,stations2,57.6006,25.8505,0,5
1211,stations2,57.6006,25.8505,1,5
1212,stations2,57.6006,25.8505,2,5
1213,stations2,57.6006,25.8505,3,5
1214,stations2,57.6006,25.8505,4,5
1215,stations2,57.6006,25.8505,5,5
1216,stations2,57.6006,25.8505,6,5
1217,stations2,57.6006,25.8505,7,5
1218,stations2,57.6006,25.8505,8,5
1219,stations2,57.6006,25.8505,9,5
1220,stations2,57.6006,25.8505,10,5
1221,stations2,57.6006,25.8505,11,5
1222,stations2,57.6006,25.8505,12,5
1223,stations2,57.6006,25.8505,13,5
1224,stations2,57.6006,25.8505,14,5
1225,stations2,57.6006,25.8505,15,5
1226,stations2,57.6006,25.8505,16,5
1227,stations2,57.6006,25.8505,17,5
1228,stations2,57.6006,25.8505,18,5
1229,stations2,57.6006,25.8505,19,5
1230,stations2,57.6006,25.8505,20,5
1231,stations2,57.6006,25.8505,21,5
1232,stations2,57.6006,25.8505,22,5
1233,stations2,57.6006,25.8505,23,5
1234,stations2,57.6006,25.8505,24,5
1235,stations2,57.6006,25.8505,25,5
1236,stations2,57.6006,25.8505,26,5
1237,stations2,57.6006,25.8505,27,5
1238,stations2,57.6006,25.8505,28,5
1239,stations2,57.6006,25.8505,29,5
1240,stations2,57.6006,25.8505,30,5
1241,stations2,57.6006,25.8505,31,5
1242,stations2,57.6006,25.8505,32,5
1243,stations2,57.6006,25.8505,33,5
1244,stations2,57.6006,25.8505,34,5
1245,stations2,57.6006,25.8505,35,5
1246,stations2,57.6006,25.8505,36,5
1247,stations2,57.6006,25.8505,37,5
1248,stations2,57.6006,25.8505,38,5
1249,stations2,57.6006,25.8505,39,5
1250,stations2,57.6006,25.8505,40,5
1251,stations2,57.6006,25.8505,41,5
1252,stations2,57.6006,25.8505,42,5
1253,stations2,57.6006,25.8505,43,5
1254,stations2,57.6006,25.8505,44,5
1255,stations2,57.6006,25.8505,45,5
1256,stations2,57.6006,25.8505,46,5
1257,stations2,57.6006,25.8505,47,5
1258,stations2,57.6006,25.8505,48,5
1259,stations2,57.6006,25.8505,49,5
1260,stations2,57.6006,25.8505,50,5
1261,stations2,57.6006,25.8505,51,5
1262,stations2,57.6006,25.8505,52,5
1263,stations2,57.6006,25.8505,53,5
1264,stations2,57.6006,25.8505,54,5
1265,stations2,57.6006,25.8505,55,5
1266,stations2,57.6006,25.8505,56,5
1267,stations2,57.6006,25.8505,57,5
1268,stations2,57.6006,25.8505,58,5
1269,stations2,57.6006,25.8505,59,5
1270,stations2,57.6006,25.8505,60,5
1271,stations2,57.6006,25.8505,61,5
1272,stations2,57.6006,25.8505,62,5
1273,stations2,57.6006,25.8505,63,5
1274,stations2,57.6006,25.8505,64,5
1275,stations2,57.6006,25.8505,65,5
1276,stations2,57.6006,25.8505,66,5
1277,stations2,57.6006,25.8505,67,5
1278,stations2,57.6006,25.8505,68,5
1279,stations2,57.6006,25.8505,69,5
1280,stations2,57.6006,25.8505,70,5
1281,stations2,57.6006,25.8505,71,5
1282,stations2,57.6006,25.8505,72,5
1283,stations2,57.6006,25.8505,73,5
1284,stations2,57.6006,25.8505,74,5
1285,stations2,57.6006,25.8505,75,5
1286,stations2,57.6006,25.8505,76,5
1287,stations2,57.6006,25.8505,77,5
1288,stations2,57.6006,25.8505,78,5
1289,stations2,57.6006,25.8505,79,5
1290,stations2,57.6006,25.8505,80,5
1291,stations2,57.6006,25.8505,81,5
1292,stations2,57.6006,25.8505,82,5
1293,stations2,57.6006,25.8505,83,5
1294,stations2,57.6006,25.8505,84,5
1295,stations2,57.6006,25.8505,85,5
1296,stations2,57.6006,25.8505,86,5
1297,stations2,57.6006,25.8505,87,5
1298,stations2,57.6006,25.8505,88,5
1299,stations2,57.6006,25.8505,89,5
1300,stations2,57.6006,25.8505,90,5
1301,stations2,57.6006,25.8505,91,5
1302,stations2,57.6006,25.8505,92,5
1303,stations2,57.6006,25.8505,93,5
1304,stations2,57.6006,25.8505,94,5
1305,stations2,57.6006,25.8505,95,5
1306,stations2,57.6006,25.8505,96,5
1307,stations2,57.6006,25.8505,97,5
1308,stations2,57.6006,25.8505,98,5
1309,stations2,57.6006,25.8505,99,5
1310,stations2,57.6006,25.8505,100,5
1311,stations2,57.6006,25.8505,101,5
1312,stations2,57.6006,25.8505,102,5
1313,stations2,57.6006,25.8505,103,5
1314,stations2,57.6006,25.8505,104,5
1315,stations2,57.6006,25.8505,105,5
1316,stations2,57.6006,25.8505,106,5
1317,stations2,57.6006,25.8505,107,5
1318,stations2,57.6006,25.8505,108,5
1319,stations2,57.6006,25.8505,109,5
1320,stations2,57.6006,25.8505,110,5
1321,stations2,57.6006,25.8505,111,5
1322,stations2,57.6006,25.8505,112,5
1323,stations2,57.6006,25.8505,113,5
1324,stations2,57.6006,25.8505,114,5
1325,stations2,57.6006,25.8505,115,5
1326,stations2,57.6006,25.8505,116,5
1327,stations2,57.6006,25.8505,117,5
1328,stations2,57.6006,25.8505,118,5
1329,stations2,57.6006,25.8505,119,5
1330,stations2,57.6006,25.8505,120,5
1331,stations3,61.8539,49.2581,0,5
1332,stations3,61.8539,49.2581,1,5
1333,stations3,61.8539,49.2581,2,5
1334,stations3,61.8539,49.2581,3,5
1335,stations3,61.8539,49.2581,4,5
1336,stations3,61.8539,49.2581,5,5
1337,stations3,61.8539,49.2581,6,5
1338,stations3,61.8539,49.2581,7,5
1339,stations3,61.8539,49.2581,8,5
1340,stations3,61.8539,49.2581,9,5
1341,stations3,61.8539,49.2581,10,5
1342,stations3,61.8539,49.2581,11,5
1343,stations3,61.8539,49.2581,12,5
1344,stations3,61.8539,49.2581,13,5
1345,stations3,61.8539,49.2581,14,5
1346,stations3,61.8539,49.2581,15,5
1347,stations3,61.8539,49.2581,16,5
1348,stations3,61.8539,49.2581,17,5
1349,stations3,61.8539,49.2581,18,5
1350,stations3,61.8539,49.2581,19,5
1351,stations3,61.8539,49.2581,20,5
1352,stations3,61.8539,49.2581,21,5
1353,stations3,61.8539,49.2581,22,5
1354,stations3,61.8539,49.2581,23,5
1355,stations3,61.8539,49.2581,24,5
1356,stations3,61.8539,49.2581,25,5
1357,stations3,61.8539,49.2581,26,5
1358,stations3,61.8539,49.2581,27,5
1359,stations3,61.8539,49.2581,28,5
1360,stations3,61.8539,49.2581,29,5
1361,stations3,61.8539,49.2581,30,5
1362,stations3,61.8539,49.2581,31,5
1363,stations3,61.8539,49.2581,32,5
1364,stations3,61.8539,49.2581,33,5
1365,stations3,61.8539,49.2581,34,5
1366,stations3,61.8539,49.2581,35,5
1367,stations3,61.8539,49.2581,36,5
1368,stations3,61.8539,49.2581,37,5
1369,stations3,61.8539,49.2581,38,5
1370,stations3,61.8539,49.2581,39,5
1371,stations3,61.8539,49.2581,40,5
1372,stations3,61.8539,49.2581,41,5
1373,stations3,61.8539,49.2581,42,5
1374,stations3,61.8539,49.2581,43,5
1375,stations3,61.8539,49.2581,44,5
1376,stations3,61.8539,49.2581,45,5
1377,stations3,61.8539,49.2581,46,5
1378,stations3,61.8539,49.2581,47,5
1379,stations3,61.8539,49.2581,48,5
1380,stations3,61.8539,49.2581,49,5
1381,stations3,61.8539,49.2581,50,5
1382,stations3,61.8539,49.2581,51,5
1383,stations3,61.8539,49.2581,52,5
1384,stations3,61.8539,49.2581,53,5
1385,stations3,61.8539,49.2581,54,5
1386,stations3,61.8539,49.2581,55,5
1387,stations3,61.8539,49.2581,56,5
1388,stations3,61.8539,49.2581,57,5
1389,stations3,61.8539,49.2581,58,5
1390,stations3,61.8539,49.2581,59,5
1391,stations3,61.8539,49.2581,60,5
1392,stations3,61.8539,49.2581,61,5
1393,stations3,61.8539,49.2581,62,5
1394,stations3,61.8539,49.2581,63,5
1395,stations3,61.8539,49.2581,64,5
1396,stations3,61.8539,49.2581,65,5
1397,stations3,61.8539,49.2581,66,5
1398,stations3,61.8539,49.2581,67,5
1399,stations3,61.8539,49.2581,68,5
1400,stations3,61.8539,49.2581,69,5
1401,stations3,61.8539,49.2581,70,5
1402,stations3,61.8539,49.2581,71,5
1403,stations3,61.8539,49.2581,72,5
1404,stations3,61.8539,49.2581,73,5
1405,stations3,61.8539,49.2581,74,5
1406,stations3,61.8539,49.2581,75,5
1407,stations3,61.8539,49.2581,76,5
1408,stations3,61.8539,49.2581,77,5
1409,stations3,61.8539,49.2581,78,5
1410,stations3,61.8539,49.2581,79,5
1411,stations3,61.8539,49.2581,80,5
1412,stations3,61.8539,49.2581,81,5
1413,stations3,61.8539,49.2581,82,5
1414,stations3,61.8539,49.2581,83,5
1415,stations3,61.8539,49.2581,84,5
1416,stations3,61.8539,49.2581,85,5
1417,stations3,61.8539,49.2581,86,5
1418,stations3,61.8539,49.2581,87,5
