0,19806
0,23196
0,25240
0,42077
0,62737
0,30133
0,39137
0,68002
0,24277
0,23120
0,21169
0,29352
0,26059
0,54423
0,74324
0,18330
0,43161
0,58538
0,51673
0,42585
0,57031
0,46927
0,51124
0,32812
0,51005
0,41856
0,63516
0,48300
0,41692
0,56227
0,71418
0,54394
0,59620
0,55835
0,67999
0,45565
0,88836
0,50909
0,59044
0,57589
0,80849
0,59823
0,72462
0,50708
0,57841
0,45345
0,54593
0,34684
0,103710
0,48895
0,52395
0,70756
0,44200
0,51452
0,40940
0,49252
0,42661
0,45533
0,55086
0,59259
0,62016
0,40162
0,50215
0,64524
0,52656
0,49065
0,51712
0,55161
0,67691
0,70566
0,82604
0,91309
0,49083
0,75266
0,43677
0,65487
0,47006
0,78413
0,60365
0,71016
0,37148
0,46280
0,45347
0,46027
0,61923
0,53235
0,51617
0,70277
0,66154
0,63420
0,48335
0,64419
0,50147
0,58948
0,50275
0,86000
0,51484
0,60669
0,62549
0,68998
0,54569
0,64212
0,94867
0,62795
0,45431
0,66427
0,54516
0,51467
0,69508
0,69693
0,70647
0,54372
0,75278
0,98196
0,96941
0,69279
0,65285
0,61704
0,60848
0,91092
0,47435
0,84689
0,55847
0,58572
0,48968
0,50709
0,69464
0,64043
0,45306
0,68364
0,53099
0,62415
0,54882
0,54389
0,75128
0,89462
0,56986
0,37674
0,56226
0,55785
0,62684
0,55378
0,64354
0,74581
0,55664
0,72136
0,70052
0,46905
0,45165
0,45008
0,111506
0,53817
0,60723
0,66197
0,72974
