0.006,138,13,8,113,4,0,0,0
0.006,134,11,11,114,2,0,0,0
0.006,119,3,15,100,1,0,0,0
0.006,128,14,7,106,3,0,0,0
0.006,130,11,7,113,2,0,0,0
0.006,137,12,6,118,1,0,0,0
0.006,120,9,5,103,4,0,0,0
0.006,124,9,7,106,2,0,0,0
0.006,120,7,10,103,0,0,0,0
0.006,147,12,11,125,2,0,0,0
0.006,144,5,14,123,3,0,0,0
0.006,123,11,8,104,1,0,0,0
0.006,143,9,5,130,1,0,0,0
0.006,141,6,6,128,2,0,0,0
0.006,154,17,12,123,3,0,0,0
0.006,126,14,6,101,5,0,0,0
0.006,145,9,5,126,5,0,0,0
0.006,150,15,14,117,5,0,0,0
0.006,123,4,11,108,1,0,0,0
0.006,126,19,4,100,3,0,0,0
0.006,145,12,7,120,6,0,0,0
0.006,111,3,9,97,2,0,0,0
0.006,128,7,2,116,3,0,0,0
0.006,131,7,7,114,3,0,0,0
0.006,146,7,8,130,1,0,0,0
0.006,123,10,6,108,1,0,0,0
0.006,136,8,7,120,1,0,0,0
0.006,128,15,7,101,5,0,0,0
0.006,128,14,7,105,3,0,0,0
0.006,133,9,6,116,2,0,0,0
0.006,113,18,2,90,3,0,0,0
0.006,133,18,8,107,4,0,0,0
0.006,131,5,12,113,3,0,0,0
0.006,132,12,5,112,3,0,0,0
0.006,112,10,8,93,3,0,0,0
0.006,130,6,8,112,4,0,0,0
0.006,122,12,8,101,2,0,0,0
0.006,131,5,7,117,3,0,0,0
0.006,128,4,12,111,1,0,0,0
0.006,125,18,1,103,3,0,0,0
0.006,146,9,6,125,6,0,0,0
0.006,140,13,9,117,1,0,0,0
0.006,119,8,10,103,0,0,0,0
0.006,123,6,11,108,0,0,0,0
0.006,131,24,4,99,5,0,0,0
0.006,139,17,6,115,2,0,0,0
0.006,105,7,8,89,1,0,0,0
0.006,128,14,4,109,2,0,0,0
0.006,134,14,8,111,1,0,0,0
0.006,121,12,3,104,2,0,0,0
0.006,109,15,2,93,0,0,0,0
0.006,144,7,10,123,4,0,0,0
0.006,108,6,2,98,2,0,0,0
0.006,139,9,4,122,4,0,0,0
0.006,144,7,16,119,2,0,0,0
0.006,121,10,7,99,5,0,0,0
0.006,136,24,11,100,2,0,0,0
0.006,120,10,10,99,3,0,0,0
0.006,115,13,8,92,2,0,0,0
0.006,144,16,8,117,3,0,0,0
0.006,110,9,6,93,3,0,0,0
0.006,142,25,9,103,5,0,0,0
0.006,127,12,8,106,1,0,0,0
0.006,111,16,6,89,1,0,0,0
0.006,128,14,6,109,0,0,0,0
0.006,142,24,13,99,6,0,0,0
0.006,138,12,8,119,0,0,0,0
0.006,126,8,8,107,3,0,0,0
0.006,145,11,15,115,4,0,0,0
0.006,134,13,8,108,5,0,0,0
