3 capa 2 vhecles
demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
179,7,4,32,0,10,0,5
179,7,4,33,0,10,0,5
179,7,4,33,0,10,0,5
179,7,4,34,0,11,0,5
179,7,4,34,0,11,0,5
179,7,4,34,0,11,0,5
179,7,4,34,0,11,0,5
179,7,4,34,0,11,0,5
179,7,4,35,0,11,0,5
179,7,4,37,0,11,0,5
179,7,4,37,0,11,0,6
179,7,4,37,0,11,0,6
179,7,4,37,0,11,0,6
179,7,4,37,0,11,0,6
179,7,4,40,0,11,0,6
179,7,4,40,0,11,0,7
179,7,4,40,0,11,0,7
179,7,4,40,0,11,0,7
179,7,4,40,0,11,0,7
179,7,4,40,0,11,0,7
179,7,5,43,0,11,0,7
179,7,5,43,0,11,0,7
179,7,5,43,0,11,0,7
179,7,5,43,0,11,0,7
179,7,5,44,0,11,0,7
179,7,5,44,0,11,0,7
179,7,5,44,0,11,0,7
179,7,5,45,0,11,0,7
179,7,5,45,0,11,0,8
179,7,5,45,0,11,0,8
179,7,5,45,0,11,0,8
179,7,5,45,0,11,0,8
179,7,5,45,0,11,0,8
179,7,5,46,0,11,0,8
179,7,6,47,0,11,0,8
179,7,6,47,0,11,0,8
179,7,6,47,0,11,0,8
179,7,6,47,0,11,0,8
179,8,7,49,0,12,0,8
179,8,8,49,0,12,0,9
179,8,8,50,0,12,0,9
179,8,8,50,0,12,0,9
179,8,9,50,0,13,0,9
179,8,9,50,0,13,0,9
179,8,9,50,0,13,0,9
179,8,9,50,0,13,0,9
179,8,9,50,0,13,0,9
179,8,9,50,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,51,0,13,0,9
179,8,9,52,0,13,0,9
179,8,9,52,0,13,0,9
179,8,9,52,0,13,0,9
179,8,9,52,0,13,0,9
179,8,9,52,0,13,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,53,0,14,0,9
179,8,9,54,0,15,0,9
179,8,9,54,0,15,0,10
179,8,10,54,0,15,0,11
179,8,11,54,0,15,0,11
179,8,11,54,0,15,0,11
179,8,12,54,0,15,0,11
179,8,13,54,0,16,0,11
179,9,14,55,0,16,0,11
179,9,14,55,0,16,0,11
179,9,14,56,0,17,0,11
179,9,14,56,0,17,0,11
179,9,14,56,0,17,0,11
179,9,14,56,0,17,0,11
179,9,14,56,0,17,0,11
179,9,14,56,0,17,0,11
179,9,14,57,0,17,0,11
179,9,14,58,0,17,0,12
179,9,14,59,0,17,0,12
179,9,14,59,0,17,0,12
179,9,14,59,0,17,0,12
179,9,14,59,0,17,0,12
179,9,15,60,0,18,0,12
179,9,15,61,0,19,0,12
179,9,15,61,0,19,0,13
179,9,16,61,0,19,0,13
179,9,16,61,0,19,0,13
179,9,16,61,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,62,0,19,0,13
179,9,16,63,0,19,0,13
179,9,16,63,0,19,0,14
179,9,16,63,0,19,0,14
179,9,16,63,0,19,0,14
179,9,16,63,0,19,0,14
179,9,16,64,0,19,0,14
179,9,16,64,0,19,0,14
179,9,16,64,0,19,0,14
179,9,16,64,0,19,0,14
179,9,16,64,0,19,0,14
179,9,16,65,0,19,0,14
179,9,16,65,0,19,0,15
179,10,16,66,0,20,0,15
179,10,16,66,0,20,0,15
179,10,16,66,0,20,0,15
179,10,16,67,0,20,0,15
179,11,16,68,0,20,0,15
179,11,16,71,0,20,0,15
179,11,16,71,0,20,0,16
179,11,16,71,0,20,0,17
179,11,16,71,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,72,0,20,0,18
179,11,16,73,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,74,0,20,0,18
179,11,16,76,0,21,0,18
179,11,16,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,76,0,21,0,18
179,11,17,77,0,22,0,18
179,11,17,77,0,22,0,18
179,11,17,77,0,22,0,18
179,11,17,77,0,22,0,18
179,11,17,77,0,22,0,18
179,11,17,78,0,22,0,18
179,11,17,78,0,22,0,18
179,11,17,78,0,22,0,18
179,12,17,80,0,22,0,18
