demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
47,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,1,0,0,0,0
47,0,0,2,0,0,0,0
47,0,0,2,0,0,0,0
47,0,0,3,0,0,0,0
47,0,0,3,0,0,0,0
47,0,0,3,0,0,0,0
47,0,0,4,0,0,0,0
47,0,0,4,0,0,0,0
47,0,0,4,0,0,0,0
47,0,0,4,0,0,0,0
47,0,0,4,0,0,0,0
47,0,0,5,0,0,0,0
47,0,0,5,0,0,0,0
47,0,0,5,0,0,0,0
47,0,0,5,0,0,0,0
47,0,0,5,0,0,0,0
47,0,0,6,0,0,0,0
47,0,0,6,0,0,0,0
47,0,0,6,0,0,0,0
47,0,0,7,0,0,0,0
47,0,0,7,0,0,0,0
47,0,0,8,0,0,0,0
47,0,0,8,0,0,0,0
47,0,0,8,0,0,0,0
47,0,0,8,0,0,0,0
47,1,1,9,0,0,0,0
47,1,2,10,0,0,0,0
47,1,2,10,0,0,0,0
47,1,2,10,0,0,0,0
47,1,2,11,0,0,0,0
47,1,2,11,0,0,0,0
47,1,2,11,0,0,0,0
47,1,2,11,0,0,0,0
47,1,2,11,0,0,0,0
47,1,2,12,0,0,0,0
47,1,2,13,0,0,0,0
47,1,3,13,0,0,0,0
47,1,3,13,0,0,0,0
47,2,4,14,0,0,0,0
47,2,4,15,0,0,0,0
47,2,4,15,0,0,0,0
47,2,4,15,0,0,0,0
47,2,4,16,0,0,0,0
47,2,4,16,0,0,0,0
47,2,4,16,0,0,0,0
47,2,4,17,0,0,0,0
47,2,4,18,0,0,0,0
47,2,4,18,0,0,0,0
47,2,4,20,0,0,0,0
47,2,4,20,0,0,0,0
47,2,4,20,0,0,0,0
47,2,4,20,0,0,0,0
47,3,4,21,0,0,0,0
47,3,4,21,0,0,0,0
47,3,4,21,0,0,0,0
47,3,4,22,0,0,0,0
47,3,4,23,0,0,0,0
47,3,4,23,0,0,0,0
47,3,4,23,0,0,0,0
47,3,4,23,0,0,0,0
47,3,4,23,0,0,0,0
47,3,4,23,0,0,0,0
47,4,5,24,0,0,0,0
47,4,5,24,0,0,0,0
47,4,5,25,0,0,0,0
47,4,5,25,0,0,0,0
47,4,5,25,0,0,0,0
47,4,5,25,0,0,0,0
47,4,5,25,0,0,0,0
47,4,5,27,0,0,0,0
47,4,5,27,0,0,0,0
47,4,5,27,0,0,0,0
47,4,5,27,0,0,0,0
47,4,5,28,0,0,0,0
47,4,5,28,0,0,0,0
47,4,5,28,0,0,0,0
47,4,5,28,0,0,0,0
47,4,5,29,0,0,0,0
47,4,5,29,0,0,0,0
47,4,5,30,0,0,0,0
47,4,5,31,0,0,0,0
47,4,5,32,0,0,0,0
47,4,5,32,0,0,0,0
47,4,5,32,0,0,0,0
47,4,5,33,0,0,0,0
47,4,5,34,0,0,0,0
47,4,5,34,0,0,0,0
47,4,5,34,0,0,0,0
47,4,5,34,0,0,0,0
47,4,5,34,0,0,0,0
47,4,5,35,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,36,0,0,0,0
47,4,5,37,0,0,0,0
47,4,5,38,0,0,0,0
47,4,5,38,0,0,0,0
47,4,5,39,0,0,0,0
47,4,5,40,0,0,0,0
47,4,5,41,0,0,0,0
47,4,5,41,0,0,0,0
47,4,5,41,0,0,0,0
47,4,5,41,0,0,0,0
47,4,5,41,0,0,0,0
