-2.15,1.27,45,46
-2.15,1.27,30,51
-2.15,1.27,12,40
-2.15,1.27,1,42
-2.15,1.27,3,43
-2.15,1.27,0,35
-2.15,1.27,1,47
-2.15,1.27,0,67
-2.15,1.27,0,47
-2.15,1.27,0,55
-2.15,1.27,0,54
