-3.0,1.0,0.0
-3.0,1.1,0.0
-3.0,1.2,0.0
-3.0,1.3,0.0
-3.0,1.4,0.0
-3.0,1.5,0.0
-3.0,1.6,3.3333333333333335
-3.0,1.7,5.555555555555555
-3.0,1.8,3.3333333333333335
-3.0,1.9,2.0
-3.0,2.0,0.7407407407407407
-2.9,1.0,0.0
-2.9,1.1,0.0
-2.9,1.2,0.0
-2.9,1.3,0.0
-2.9,1.4,0.0
-2.9,1.5,2.127659574468085
-2.9,1.6,14.0
-2.9,1.7,2.5316455696202533
-2.9,1.8,9.090909090909092
-2.9,1.9,2.0689655172413794
-2.9,2.0,4.166666666666667
-2.8,1.2,0.0
-2.8,1.3,0.0
-2.8,1.4,0.0
-2.8,1.5,0.0
-2.8,1.6,1.7241379310344827
-2.8,1.7,0.0
-2.8,1.8,1.0101010101010102
-2.8,1.9,2.5
-2.8,2.0,2.3121387283236996
-2.7,0.8,0.0
-2.7,1.0,0.0
-2.7,1.1,0.0
-2.7,1.2,0.0
-2.7,1.3,7.6923076923076925
-2.7,1.4,0.0
-2.7,1.5,6.521739130434782
-2.7,1.6,4.0
-2.7,1.7,1.9230769230769231
-2.7,1.8,4.201680672268908
-2.7,1.9,3.5502958579881656
-2.7,2.0,3.7837837837837838
-2.6,0.9,0.0
-2.6,1.0,0.0
-2.6,1.1,0.0
-2.6,1.2,0.0
-2.6,1.3,0.0
-2.6,1.4,0.0
-2.6,1.5,0.0
-2.6,1.6,1.492537313432836
-2.6,1.7,0.8547008547008547
-2.6,1.8,5.932203389830509
-2.6,1.9,2.6041666666666665
-2.6,2.0,8.715596330275229
-2.5,1.0,0.0
-2.5,1.1,0.0
-2.5,1.2,0.0
-2.5,1.3,0.0
-2.5,1.4,2.5641025641025643
-2.5,1.5,2.5316455696202533
-2.5,1.6,1.941747572815534
-2.5,1.7,1.834862385321101
-2.5,1.8,8.791208791208792
-2.5,1.9,7.027027027027027
-2.5,2.0,6.278026905829597
-2.4,0.7,0.0
-2.4,0.8,0.0
-2.4,0.9,0.0
-2.4,1.0,0.0
-2.4,1.1,0.0
-2.4,1.2,0.0
-2.4,1.3,2.6315789473684212
-2.4,1.4,1.7857142857142858
-2.4,1.5,6.25
-2.4,1.6,9.473684210526315
-2.4,1.7,8.75912408759124
-2.4,1.8,6.629834254143646
-2.4,1.9,3.3333333333333335
-2.4,2.0,2.3622047244094486
-2.3,0.9,0.0
-2.3,1.0,0.0
-2.3,1.1,0.0
-2.3,1.2,0.0
-2.3,1.3,2.857142857142857
-2.3,1.4,1.6666666666666667
-2.3,1.5,5.0
-2.3,1.6,3.8461538461538463
-2.3,1.7,1.7857142857142858
-2.3,1.8,1.7045454545454546
-2.3,1.9,2.380952380952381
-2.3,2.0,3.488372093023256
-2.2,0.9,0.0
-2.2,1.0,0.0
-2.2,1.1,3.7037037037037037
-2.2,1.2,3.4482758620689653
-2.2,1.3,3.9215686274509802
-2.2,1.4,1.1111111111111112
-2.2,1.5,0.0
-2.2,1.6,3.053435114503817
-2.2,1.7,5.41871921182266
-2.2,1.8,2.9702970297029703
-2.2,1.9,3.4782608695652173
-2.2,2.0,2.2508038585209005
-2.1,0.8,0.0
-2.1,0.9,0.0
-2.1,1.0,0.0
-2.1,1.1,0.0
-2.1,1.2,0.0
-2.1,1.3,1.7543859649122806
-2.1,1.4,4.301075268817204
-2.1,1.5,0.0
-2.1,1.6,5.147058823529412
-2.1,1.7,1.4492753623188406
-2.1,1.8,2.4154589371980677
-2.1,1.9,2.2222222222222223
-2.1,2.0,1.8518518518518519
-2.0,0.8,0.0
-2.0,0.9,0.0
-2.0,1.0,0.0
-2.0,1.1,0.0
-2.0,1.2,1.9607843137254901
-2.0,1.3,1.5384615384615385
-2.0,1.4,2.9702970297029703
-2.0,1.5,2.8776978417266186
-2.0,1.6,1.8404907975460123
-2.0,1.7,5.936073059360731
-2.0,1.8,1.465201465201465
-2.0,1.9,4.126984126984127
-2.0,2.0,5.163043478260869
-1.9,0.8,0.0
-1.9,0.9,0.0
-1.9,1.0,0.0
-1.9,1.1,3.7037037037037037
-1.9,1.2,1.694915254237288
-1.9,1.3,1.1494252873563218
-1.9,1.4,0.8620689655172413
-1.9,1.5,0.5714285714285714
-1.9,1.6,5.1020408163265305
-1.9,1.7,3.629032258064516
-1.9,1.8,3.816793893129771
-1.9,1.9,2.8645833333333335
-1.9,2.0,4.4543429844097995
-1.8,0.8,0.0
-1.8,0.9,0.0
-1.8,1.0,0.0
-1.8,1.1,2.272727272727273
-1.8,1.2,1.1235955056179776
-1.8,1.3,3.125
-1.8,1.4,3.932584269662921
-1.8,1.5,2.6595744680851063
-1.8,1.6,1.9157088122605364
-1.8,1.7,2.2950819672131146
-1.8,1.8,3.9393939393939394
-1.8,1.9,1.9184652278177459
-1.8,2.0,3.7444933920704844
-1.7,0.7,0.0
-1.7,0.8,0.0
-1.7,0.9,0.0
-1.7,1.0,0.0
-1.7,1.1,3.508771929824561
-1.7,1.2,0.0
-1.7,1.3,0.8547008547008547
-1.7,1.4,4.375
-1.7,1.5,1.8867924528301887
-1.7,1.6,4.580152671755725
-1.7,1.7,4.827586206896552
-1.7,1.8,1.9230769230769231
-1.7,1.9,5.555555555555555
-1.7,2.0,2.727272727272727
-1.6,0.7,0.0
-1.6,0.8,0.0
-1.6,0.9,0.0
-1.6,1.0,0.0
-1.6,1.1,4.477611940298507
-1.6,1.2,0.7874015748031497
-1.6,1.3,3.5211267605633805
-1.6,1.4,2.717391304347826
-1.6,1.5,2.7888446215139444
-1.6,1.6,0.6600660066006601
-1.6,1.7,1.1019283746556474
-1.6,1.8,4.702970297029703
-1.6,1.9,2.3121387283236996
-1.6,2.0,2.3510971786833856
-1.5,0.6,0.0
-1.5,0.7,0.0
-1.5,0.8,0.0
-1.5,0.9,0.0
-1.5,1.0,1.7543859649122806
-1.5,1.1,1.0526315789473684
-1.5,1.2,0.0
-1.5,1.3,2.824858757062147
-1.5,1.4,2.7027027027027026
-1.5,1.5,2.6578073089700998
-1.5,1.6,1.910828025477707
-1.5,1.7,2.898550724637681
-1.5,1.8,2.484472049689441
-1.5,1.9,5.037313432835821
-1.5,2.0,1.5517241379310345
-1.4,0.5,0.0
-1.4,0.6,0.0
-1.4,0.7,0.0
-1.4,0.8,0.0
-1.4,0.9,0.0
-1.4,1.0,1.2987012987012987
-1.4,1.1,0.0
-1.4,1.2,3.4965034965034967
-1.4,1.3,3.6363636363636362
-1.4,1.4,3.7735849056603774
-1.4,1.5,0.0
-1.4,1.6,2.75
-1.4,1.7,1.6990291262135921
-1.4,1.8,1.9880715705765408
-1.4,1.9,3.4904013961605584
-1.4,2.0,2.9702970297029703
-1.3,0.7,0.0
-1.3,0.8,0.0
-1.3,0.9,0.0
-1.3,1.0,1.8181818181818181
-1.3,1.1,3.3557046979865772
-1.3,1.2,3.6842105263157894
-1.3,1.3,0.8130081300813008
-1.3,1.4,4.545454545454546
-1.3,1.5,3.278688524590164
-1.3,1.6,1.7543859649122806
-1.3,1.7,2.3210831721470018
-1.3,1.8,5.213270142180095
-1.3,1.9,4.341736694677871
-1.3,2.0,2.403204272363151
-1.2,0.5,0.0
-1.2,0.6,0.0
-1.2,0.7,0.0
-1.2,0.8,2.1739130434782608
-1.2,0.9,0.0
-1.2,1.0,3.401360544217687
-1.2,1.1,1.7751479289940828
-1.2,1.2,1.5625
-1.2,1.3,0.8
-1.2,1.4,2.3529411764705883
-1.2,1.5,2.619047619047619
-1.2,1.6,1.0183299389002036
-1.2,1.7,3.4602076124567476
-1.2,1.8,6.738131699846861
-1.2,1.9,2.920723226703755
-1.2,2.0,1.7482517482517483
-1.1,0.4,0.0
-1.1,0.5,0.0
-1.1,0.6,0.0
-1.1,0.7,0.0
-1.1,0.8,0.0
-1.1,0.9,1.1235955056179776
-1.1,1.0,3.816793893129771
-1.1,1.1,0.9803921568627451
-1.1,1.2,1.8050541516245486
-1.1,1.3,1.5479876160990713
-1.1,1.4,0.8
-1.1,1.5,1.2958963282937366
-1.1,1.6,2.7729636048526864
-1.1,1.7,1.6835016835016836
-1.1,1.8,2.4691358024691357
-1.1,1.9,2.963917525773196
-1.1,2.0,2.586206896551724
-1.0,0.5,0.0
-1.0,0.6,0.0
-1.0,0.7,0.0
-1.0,0.8,1.2987012987012987
-1.0,0.9,1.0101010101010102
-1.0,1.0,0.5319148936170213
-1.0,1.1,0.8888888888888888
-1.0,1.2,1.935483870967742
-1.0,1.3,0.5449591280653951
-1.0,1.4,1.55902004454343
-1.0,1.5,2.5996533795493932
-1.0,1.6,2.3771790808240887
-1.0,1.7,1.694915254237288
-1.0,1.8,3.250975292587776
-1.0,1.9,1.9675925925925926
-1.0,2.0,1.5353121801432958
-0.9,0.5,0.0
-0.9,0.6,0.0
-0.9,0.7,0.0
-0.9,0.8,3.7383177570093458
-0.9,0.9,0.0
-0.9,1.0,2.5316455696202533
-0.9,1.1,1.6666666666666667
-0.9,1.2,1.9230769230769231
-0.9,1.3,1.5544041450777202
-0.9,1.4,2.6422764227642275
-0.9,1.5,2.3008849557522124
-0.9,1.6,1.3100436681222707
-0.9,1.7,2.0330368487928845
-0.9,1.8,1.5267175572519085
-0.9,1.9,1.5102481121898597
-0.9,2.0,1.7786561264822134
-0.8,0.5,0.0
-0.8,0.6,0.0
-0.8,0.7,2.5316455696202533
-0.8,0.8,0.0
-0.8,0.9,1.0582010582010581
-0.8,1.0,2.3715415019762847
-0.8,1.1,1.8575851393188854
-0.8,1.2,1.5789473684210527
-0.8,1.3,2.1551724137931036
-0.8,1.4,1.8115942028985508
-0.8,1.5,1.4754098360655739
-0.8,1.6,2.094240837696335
-0.8,1.7,3.1652989449003517
-0.8,1.8,2.719665271966527
-0.8,1.9,1.8108651911468814
-0.8,2.0,3.7600716204118174
-0.7,0.4,0.0
-0.7,0.5,0.0
-0.7,0.6,0.0
-0.7,0.7,0.0
-0.7,0.8,1.1976047904191616
-0.7,0.9,0.8438818565400844
-0.7,1.0,1.6233766233766234
-0.7,1.1,0.2544529262086514
-0.7,1.2,2.2222222222222223
-0.7,1.3,2.504816955684008
-0.7,1.4,1.3953488372093024
-0.7,1.5,2.691218130311615
-0.7,1.6,1.6774193548387097
-0.7,1.7,2.0224719101123596
-0.7,1.8,2.1696252465483234
-0.7,1.9,1.5625
-0.7,2.0,1.5017667844522968
-0.6,0.4,0.0
-0.6,0.5,0.0
-0.6,0.6,0.0
-0.6,0.7,0.0
-0.6,0.8,0.4807692307692308
-0.6,0.9,2.7237354085603114
-0.6,1.0,0.546448087431694
-0.6,1.1,2.62582056892779
-0.6,1.2,1.9434628975265018
-0.6,1.3,1.5408320493066257
-0.6,1.4,1.2517385257301807
-0.6,1.5,1.8564356435643565
-0.6,1.6,0.8385744234800838
-0.6,1.7,2.1784232365145226
-0.6,1.8,3.482587064676617
-0.6,1.9,1.926444833625219
-0.6,2.0,1.821335646140503
-0.5,0.3,0.0
-0.5,0.4,0.0
-0.5,0.5,0.0
-0.5,0.6,0.0
-0.5,0.7,1.7543859649122806
-0.5,0.8,1.4981273408239701
-0.5,0.9,2.2857142857142856
-0.5,1.0,0.44742729306487694
-0.5,1.1,0.7130124777183601
-0.5,1.2,0.5033557046979866
-0.5,1.3,0.7843137254901961
-0.5,1.4,1.3801756587202008
-0.5,1.5,1.2154696132596685
-0.5,1.6,0.2012072434607646
-0.5,1.7,1.0387157695939566
-0.5,1.8,3.178694158075601
-0.5,1.9,1.6611295681063123
-0.5,2.0,1.2578616352201257
-0.4,0.3,0.0
-0.4,0.4,0.0
-0.4,0.5,0.0
-0.4,0.6,0.0
-0.4,0.7,0.8695652173913043
-0.4,0.8,1.3377926421404682
-0.4,0.9,1.5945330296127562
-0.4,1.0,0.7504690431519699
-0.4,1.1,1.1494252873563218
-0.4,1.2,1.3959390862944163
-0.4,1.3,1.9788918205804749
-0.4,1.4,1.8018018018018018
-0.4,1.5,1.4749262536873156
-0.4,1.6,2.7675276752767526
-0.4,1.7,0.9113504556752279
-0.4,1.8,2.3956723338485317
-0.4,1.9,1.8018018018018018
-0.4,2.0,2.4390243902439024
-0.3,0.3,0.0
-0.3,0.4,0.0
-0.3,0.5,0.0
-0.3,0.6,0.5025125628140703
-0.3,0.7,0.8620689655172413
-0.3,0.8,1.3227513227513228
-0.3,0.9,0.8
-0.3,1.0,0.6944444444444444
-0.3,1.1,1.1049723756906078
-0.3,1.2,1.354679802955665
-0.3,1.3,1.2387387387387387
-0.3,1.4,1.132852729145211
-0.3,1.5,0.7162041181736795
-0.3,1.6,2.629272567922875
-0.3,1.7,1.7557861133280128
-0.3,1.8,1.6152716593245227
-0.3,1.9,2.716225875625447
-0.3,2.0,3.217665615141956
-0.2,0.3,0.0
-0.2,0.4,0.0
-0.2,0.5,1.0309278350515463
-0.2,0.6,0.6644518272425249
-0.2,0.7,1.2853470437017995
-0.2,0.8,0.36900369003690037
-0.2,0.9,1.3282732447817838
-0.2,1.0,0.56657223796034
-0.2,1.1,1.3071895424836601
-0.2,1.2,1.2263099219620959
-0.2,1.3,0.8823529411764706
-0.2,1.4,1.1162790697674418
-0.2,1.5,1.8739352640545144
-0.2,1.6,1.3793103448275863
-0.2,1.7,1.8422991893883567
-0.2,1.8,2.1708683473389354
-0.2,1.9,1.9533711405166982
-0.2,2.0,3.0264005151320026
-0.1,0.2,0.0
-0.1,0.3,1.6129032258064515
-0.1,0.4,0.6329113924050633
-0.1,0.5,0.7272727272727273
-0.1,0.6,1.4962593516209477
-0.1,0.7,1.5444015444015444
-0.1,0.8,0.33222591362126247
-0.1,0.9,0.8450704225352113
-0.1,1.0,1.089588377723971
-0.1,1.1,1.6260162601626016
-0.1,1.2,0.6302521008403361
-0.1,1.3,0.5655042412818096
-0.1,1.4,1.3123359580052494
-0.1,1.5,1.6786570743405276
-0.1,1.6,1.1251758087201125
-0.1,1.7,1.9270474879559532
-0.1,1.8,2.1424070573408946
-0.1,1.9,3.063063063063063
-0.1,2.0,2.635740643120717
0.0,0.2,0.0
0.0,0.3,0.0
0.0,0.4,3.225806451612903
0.0,0.5,0.5181347150259067
0.0,0.6,0.2053388090349076
0.0,0.7,0.8130081300813008
0.0,0.8,1.8465909090909092
0.0,0.9,0.831353919239905
0.0,1.0,0.8537886872998933
0.0,1.1,1.5984015984015985
0.0,1.2,1.7132551848512174
0.0,1.3,2.4086378737541527
0.0,1.4,1.4492753623188406
0.0,1.5,2.6045236463331047
0.0,1.6,2.1059782608695654
0.0,1.7,2.185792349726776
0.0,1.8,2.633228840125392
0.0,1.9,1.7807456872565386
0.0,2.0,2.1693121693121693
0.1,0.2,0.0
0.1,0.3,1.9230769230769231
0.1,0.4,1.0869565217391304
0.1,0.5,0.5905511811023622
0.1,0.6,0.8143322475570033
0.1,0.7,0.5270092226613966
0.1,0.8,1.179245283018868
0.1,0.9,1.3875123885034688
0.1,1.0,1.2257405515832482
0.1,1.1,1.0407632263660018
0.1,1.2,1.4586709886547813
0.1,1.3,1.2307692307692308
0.1,1.4,1.0768126346015794
0.1,1.5,1.6383112791430372
0.1,1.6,3.208232445520581
0.1,1.7,2.335928809788654
0.1,1.8,1.9860440150295222
0.1,1.9,1.3199577613516367
0.1,2.0,1.984732824427481
0.2,0.1,0.0
0.2,0.2,1.2738853503184713
0.2,0.3,0.28901734104046245
0.2,0.4,0.5319148936170213
0.2,0.5,0.15432098765432098
0.2,0.6,0.38910505836575876
0.2,0.7,0.22675736961451248
0.2,0.8,0.10330578512396695
0.2,0.9,0.862895493767977
0.2,1.0,0.33277870216306155
0.2,1.1,0.5672609400324149
0.2,1.2,1.0729613733905579
0.2,1.3,0.6968641114982579
0.2,1.4,1.316655694535879
0.2,1.5,0.8760951188986232
0.2,1.6,2.5568181818181817
0.2,1.7,2.245345016429354
0.2,1.8,2.328042328042328
0.2,1.9,1.727447216890595
