0,3861,2604,1885,3776,3650,3889,4654,3073,5412
3861,0,2427,4254,2438,4005,3833,2713,5442,3471
2604,2427,0,3397,887,4617,4445,2945,4585,4615
1885,4254,3397,0,4849,2812,2971,5727,1353,6485
3776,2438,887,4849,0,5229,5057,2267,5197,3438
3650,4005,4617,2812,5229,0,897,6404,4582,7162
3889,3833,4445,2971,5057,897,0,6029,3952,6787
4654,2713,2945,5727,2267,6404,6029,0,6887,1454
3073,5442,4585,1353,5197,4582,3952,6887,0,7401
5412,3471,4615,6485,3438,7162,6787,1454,7401,0
