1072.0,1990.0,703.0,1303.0,2710.0,2355.0,2440.0,3345.0,1823.0,2286.0,0.0,2191.0,3253.0,2666.0,2539.0,1948.0,1950.0,2116.0,1966.0,3562.0,3847.0,1344.0,1351.0,3933.0,1503.0,2667.0,1775.0,2412.0,1892.0,2454.0,2244.0,2593.0,2379.0,2815.0,3103.0,3157.0,2001.0,2854.0,2709.0,2417.0,3350.0,3256.0,1875.0,3324.0,2692.0
1986.0,970.0,1790.0,1795.0,2950.0,878.0,661.0,1566.0,2594.0,2010.0,2191.0,0.0,1716.0,1129.0,2397.0,922.0,735.0,1691.0,2460.0,2312.0,2310.0,2414.0,2421.0,3636.0,2573.0,723.0,2845.0,718.0,2962.0,760.0,1285.0,840.0,1012.0,1278.0,1955.0,1620.0,3071.0,980.0,2812.0,2523.0,3073.0,4326.0,2945.0,1787.0,3762.0
2282.0,2032.0,2852.0,2158.0,3021.0,1537.0,1686.0,490.0,2957.0,1499.0,3253.0,1716.0,0.0,1392.0,1295.0,2213.0,2381.0,2750.0,3751.0,1229.0,2573.0,3705.0,3712.0,2534.0,3864.0,1393.0,4136.0,2294.0,4253.0,2336.0,2576.0,2416.0,2649.0,1541.0,1829.0,1883.0,4362.0,2663.0,2673.0,3582.0,2934.0,5617.0,4236.0,2050.0,5053.0
2634.0,1445.0,2265.0,2270.0,3282.0,950.0,895.0,1316.0,3069.0,1760.0,2666.0,1129.0,1392.0,0.0,1860.0,1413.0,1581.0,1950.0,2951.0,1775.0,1773.0,2905.0,2912.0,3099.0,3064.0,1180.0,3336.0,1494.0,3453.0,1536.0,1776.0,1616.0,1849.0,1328.0,1616.0,1670.0,3562.0,1863.0,2628.0,2782.0,2889.0,4817.0,3436.0,1837.0,4253.0
1892.0,2713.0,2019.0,1768.0,2631.0,1394.0,1770.0,842.0,2567.0,1109.0,2539.0,2397.0,1295.0,1860.0,0.0,2796.0,2870.0,3036.0,2831.0,1452.0,2433.0,2930.0,2937.0,1534.0,3089.0,1976.0,3361.0,2877.0,3478.0,2919.0,3164.0,2999.0,3232.0,2124.0,2412.0,2466.0,3587.0,3246.0,1897.0,3469.0,2127.0,4317.0,3259.0,2633.0,3753.0
1916.0,1106.0,1547.0,1931.0,3086.0,1471.0,1232.0,2137.0,2667.0,2581.0,1948.0,922.0,2213.0,1413.0,2796.0,0.0,143.0,1524.0,2252.0,2876.0,2874.0,2206.0,2213.0,4200.0,2365.0,1694.0,2637.0,970.0,2754.0,1012.0,357.0,644.0,430.0,1842.0,1926.0,2184.0,2863.0,905.0,2960.0,2356.0,3221.0,4118.0,2737.0,2351.0,3554.0
1918.0,1274.0,1549.0,2414.0,3356.0,1639.0,1400.0,2305.0,2669.0,2655.0,1950.0,735.0,2381.0,1581.0,2870.0,143.0,0.0,1591.0,2252.0,2943.0,2941.0,2206.0,2213.0,4267.0,2365.0,1761.0,2637.0,803.0,2754.0,845.0,380.0,725.0,511.0,1909.0,2007.0,2251.0,2863.0,986.0,3027.0,2423.0,3288.0,4118.0,2737.0,2418.0,3554.0
2084.0,1551.0,1715.0,2580.0,3522.0,1916.0,1769.0,2674.0,2835.0,2821.0,2116.0,1691.0,2750.0,1950.0,3036.0,1524.0,1591.0,0.0,1603.0,3483.0,3481.0,2391.0,2398.0,3718.0,2550.0,2301.0,2036.0,2046.0,2939.0,2088.0,1878.0,2227.0,2013.0,2449.0,2737.0,2791.0,2268.0,2415.0,3601.0,1306.0,4397.0,4303.0,2922.0,2958.0,3739.0
1978.0,2320.0,1609.0,2098.0,3222.0,2901.0,2770.0,3675.0,1438.0,2616.0,1966.0,2460.0,3751.0,2951.0,2831.0,2252.0,2252.0,1603.0,0.0,4372.0,4370.0,1034.0,913.0,3864.0,871.0,3190.0,1022.0,2890.0,1260.0,2932.0,2767.0,2776.0,2902.0,3338.0,3626.0,3680.0,965.0,2990.0,3225.0,1292.0,3281.0,3187.0,1806.0,3847.0,2623.0
2915.0,2628.0,3042.0,2791.0,3654.0,2417.0,2282.0,1038.0,3590.0,2132.0,3562.0,2312.0,1229.0,1775.0,1452.0,2876.0,2943.0,3483.0,4372.0,0.0,1947.0,3741.0,3748.0,2236.0,3900.0,1429.0,4172.0,2330.0,4289.0,2372.0,2612.0,2452.0,2685.0,1577.0,1865.0,1919.0,4398.0,2699.0,2576.0,3618.0,2837.0,4449.0,4272.0,2086.0,3885.0
3815.0,2626.0,3446.0,3451.0,4463.0,2131.0,2280.0,2497.0,4250.0,2941.0,3847.0,2310.0,2573.0,1773.0,2433.0,2874.0,2941.0,3481.0,4370.0,1947.0,0.0,3697.0,3704.0,2314.0,3856.0,1385.0,4128.0,2286.0,4245.0,2328.0,2568.0,2408.0,2641.0,1533.0,1821.0,1875.0,4354.0,2655.0,2654.0,3574.0,2915.0,5609.0,4228.0,2042.0,5045.0
1356.0,2274.0,987.0,1476.0,2600.0,3302.0,2724.0,3629.0,816.0,2715.0,1344.0,2414.0,3705.0,2905.0,2930.0,2206.0,2206.0,2391.0,1034.0,3741.0,3697.0,0.0,121.0,2943.0,273.0,2960.0,544.0,2705.0,562.0,2747.0,2537.0,2886.0,2672.0,3108.0,3396.0,3450.0,770.0,3147.0,2304.0,2155.0,2360.0,2266.0,885.0,3617.0,1702.0
1363.0,2281.0,994.0,1483.0,2607.0,3309.0,2731.0,3636.0,823.0,2722.0,1351.0,2421.0,3712.0,2912.0,2937.0,2213.0,2213.0,2398.0,913.0,3748.0,3704.0,121.0,0.0,2950.0,152.0,2967.0,423.0,2712.0,541.0,2754.0,2544.0,2893.0,2679.0,3115.0,3403.0,3457.0,649.0,3154.0,2311.0,2034.0,2367.0,2273.0,892.0,3624.0,1709.0
1870.0,3952.0,2306.0,1679.0,1099.0,2633.0,3009.0,2081.0,2880.0,2348.0,3933.0,3636.0,2534.0,3099.0,1534.0,4200.0,4267.0,3718.0,3864.0,2236.0,2314.0,2943.0,2950.0,0.0,2450.0,2867.0,2722.0,3157.0,2839.0,3199.0,3636.0,3279.0,3508.0,3015.0,3303.0,3357.0,2948.0,3526.0,849.0,3941.0,1110.0,3678.0,2915.0,3524.0,3114.0
1515.0,2433.0,1146.0,1635.0,2759.0,3461.0,2883.0,3788.0,975.0,2874.0,1503.0,2573.0,3864.0,3064.0,3089.0,2365.0,2365.0,2550.0,871.0,3900.0,3856.0,273.0,152.0,2450.0,0.0,3119.0,381.0,2864.0,419.0,2906.0,2696.0,3045.0,2831.0,3267.0,3555.0,3609.0,607.0,3306.0,2463.0,1992.0,2519.0,2425.0,1044.0,3776.0,1861.0
2635.0,1446.0,2266.0,2271.0,3283.0,951.0,896.0,1317.0,3070.0,1761.0,2667.0,723.0,1393.0,1180.0,1976.0,1694.0,1761.0,2301.0,3190.0,1429.0,1385.0,2960.0,2967.0,2867.0,3119.0,0.0,4912.0,1762.0,5029.0,1804.0,1998.0,1772.0,1867.0,167.0,455.0,509.0,5138.0,1686.0,4894.0,3453.0,5155.0,6393.0,5012.0,676.0,5829.0
1787.0,2705.0,1418.0,1907.0,3031.0,3733.0,3155.0,4060.0,1247.0,3146.0,1775.0,2845.0,4136.0,3336.0,3361.0,2637.0,2637.0,2036.0,1022.0,4172.0,4128.0,544.0,423.0,2722.0,381.0,4912.0,0.0,3497.0,774.0,3539.0,3329.0,3546.0,3464.0,3900.0,4188.0,4242.0,448.0,3760.0,3453.0,1854.0,3509.0,3415.0,1000.0,4409.0,2851.0
2207.0,1191.0,2011.0,2016.0,3171.0,1556.0,1313.0,2218.0,2815.0,2662.0,2412.0,718.0,2294.0,1494.0,2877.0,970.0,803.0,2046.0,2890.0,2330.0,2286.0,2705.0,2712.0,3157.0,2864.0,1762.0,3497.0,0.0,3540.0,42.0,436.0,139.0,305.0,1942.0,1572.0,2503.0,3649.0,594.0,3405.0,1883.0,3666.0,4904.0,3523.0,1764.0,4340.0
1904.0,2822.0,1535.0,2024.0,3148.0,3850.0,3272.0,4177.0,1364.0,3263.0,1892.0,2962.0,4253.0,3453.0,3478.0,2754.0,2754.0,2939.0,1260.0,4289.0,4245.0,562.0,541.0,2839.0,419.0,5029.0,774.0,3540.0,0.0,2964.0,2754.0,3103.0,2889.0,3325.0,3613.0,3667.0,544.0,3364.0,2521.0,1929.0,2577.0,2483.0,1102.0,3834.0,1919.0
2249.0,1233.0,2053.0,2058.0,3213.0,1598.0,1355.0,2260.0,2857.0,2704.0,2454.0,760.0,2336.0,1536.0,2919.0,1012.0,845.0,2088.0,2932.0,2372.0,2328.0,2747.0,2754.0,3199.0,2906.0,1804.0,3539.0,42.0,2964.0,0.0,394.0,97.0,263.0,1900.0,1530.0,2461.0,3607.0,552.0,3363.0,1841.0,3624.0,4862.0,3481.0,1722.0,4298.0
2212.0,1469.0,1843.0,2708.0,3650.0,1834.0,1595.0,2500.0,2963.0,2949.0,2244.0,1285.0,2576.0,1776.0,3164.0,357.0,380.0,1878.0,2767.0,2612.0,2568.0,2537.0,2544.0,3636.0,2696.0,1998.0,3329.0,436.0,2754.0,394.0,0.0,345.0,131.0,1997.0,1627.0,2547.0,3165.0,606.0,3323.0,1895.0,4514.0,4420.0,3039.0,1819.0,3856.0
2561.0,1313.0,2192.0,2138.0,3293.0,1678.0,1435.0,2340.0,3312.0,2784.0,2593.0,840.0,2416.0,1616.0,2999.0,644.0,725.0,2227.0,2776.0,2452.0,2408.0,2886.0,2893.0,3279.0,3045.0,1772.0,3546.0,139.0,3103.0,97.0,345.0,0.0,214.0,1803.0,1433.0,2364.0,3510.0,503.0,3266.0,1792.0,3527.0,4765.0,3384.0,1625.0,4201.0
2347.0,1542.0,1978.0,2367.0,3522.0,1907.0,1668.0,2573.0,3098.0,3017.0,2379.0,1012.0,2649.0,1849.0,3232.0,430.0,511.0,2013.0,2902.0,2685.0,2641.0,2672.0,2679.0,3508.0,2831.0,1867.0,3464.0,305.0,2889.0,263.0,131.0,214.0,0.0,1866.0,1496.0,2603.0,3300.0,475.0,3505.0,1764.0,3766.0,4555.0,3174.0,1688.0,3991.0
2783.0,1594.0,2414.0,2419.0,3431.0,1099.0,1044.0,1465.0,3218.0,1909.0,2815.0,1278.0,1541.0,1328.0,2124.0,1842.0,1909.0,2449.0,3338.0,1577.0,1533.0,3108.0,3115.0,3015.0,3267.0,167.0,3900.0,1942.0,3325.0,1900.0,1997.0,1803.0,1866.0,0.0,454.0,508.0,3979.0,1685.0,3045.0,3199.0,3306.0,5234.0,3853.0,509.0,4670.0
3071.0,1882.0,2702.0,2707.0,3719.0,1387.0,1332.0,1753.0,3506.0,2197.0,3103.0,1955.0,1829.0,1616.0,2412.0,1926.0,2007.0,2737.0,3626.0,1865.0,1821.0,3396.0,3403.0,3303.0,3555.0,455.0,4188.0,1572.0,3613.0,1530.0,1627.0,1433.0,1496.0,454.0,0.0,154.0,4267.0,1315.0,3333.0,3082.0,3594.0,5522.0,4141.0,192.0,4958.0
3125.0,1936.0,2756.0,2761.0,3773.0,1441.0,1386.0,1807.0,3560.0,2251.0,3157.0,1620.0,1883.0,1670.0,2466.0,2184.0,2251.0,2791.0,3680.0,1919.0,1875.0,3450.0,3457.0,3357.0,3609.0,509.0,4242.0,2503.0,3667.0,2461.0,2547.0,2364.0,2603.0,508.0,154.0,0.0,4643.0,1191.0,4399.0,2958.0,4660.0,5898.0,4517.0,283.0,5334.0
2013.0,2931.0,1644.0,2133.0,3257.0,3959.0,3381.0,4286.0,1473.0,3372.0,2001.0,3071.0,4362.0,3562.0,3587.0,2863.0,2863.0,2268.0,965.0,4398.0,4354.0,770.0,649.0,2948.0,607.0,5138.0,448.0,3649.0,544.0,3607.0,3165.0,3510.0,3300.0,3979.0,4267.0,4643.0,0.0,3679.0,2836.0,2244.0,2892.0,2798.0,552.0,4149.0,2234.0
2822.0,1560.0,2453.0,2385.0,3540.0,1925.0,1682.0,2587.0,3184.0,3031.0,2854.0,980.0,2663.0,1863.0,3246.0,905.0,986.0,2415.0,2990.0,2699.0,2655.0,3147.0,3154.0,3526.0,3306.0,1686.0,3760.0,594.0,3364.0,552.0,606.0,503.0,475.0,1685.0,1315.0,1191.0,3679.0,0.0,4404.0,1597.0,4665.0,4918.0,3537.0,2115.0,4354.0
1753.0,2902.0,2189.0,1562.0,1567.0,2269.0,2645.0,2597.0,2224.0,1682.0,2709.0,2812.0,2673.0,2628.0,1897.0,2960.0,3027.0,3601.0,3225.0,2576.0,2654.0,2304.0,2311.0,849.0,2463.0,4894.0,3453.0,3405.0,2521.0,3363.0,3323.0,3266.0,3505.0,3045.0,3333.0,4399.0,2836.0,4404.0,0.0,4735.0,122.0,3587.0,3713.0,4318.0,3364.0
2517.0,2383.0,2148.0,2800.0,3955.0,2748.0,2601.0,3506.0,2858.0,3254.0,2417.0,2523.0,3582.0,2782.0,3469.0,2356.0,2423.0,1306.0,1292.0,3618.0,3574.0,2155.0,2034.0,3941.0,1992.0,3453.0,1854.0,1883.0,1929.0,1841.0,1895.0,1792.0,1764.0,3199.0,3082.0,2958.0,2244.0,1597.0,4735.0,0.0,4402.0,4308.0,2927.0,3390.0,3744.0
2417.0,3163.0,2450.0,1823.0,1828.0,2530.0,2906.0,2682.0,2297.0,1943.0,3350.0,3073.0,2934.0,2889.0,2127.0,3221.0,3288.0,4397.0,3281.0,2837.0,2915.0,2360.0,2367.0,1110.0,2519.0,5155.0,3509.0,3666.0,2577.0,3624.0,4514.0,3527.0,3766.0,3306.0,3594.0,4660.0,2892.0,4665.0,122.0,4402.0,0.0,2598.0,2745.0,3842.0,2034.0
3249.0,4186.0,2899.0,3058.0,3987.0,4689.0,4636.0,5541.0,2203.0,4102.0,3256.0,4326.0,5617.0,4817.0,4317.0,4118.0,4118.0,4303.0,3187.0,4449.0,5609.0,2266.0,2273.0,3678.0,2425.0,6393.0,3415.0,4904.0,2483.0,4862.0,4420.0,4765.0,4555.0,5234.0,5522.0,5898.0,2798.0,4918.0,3587.0,4308.0,2598.0,0.0,1454.0,5134.0,383.0
1887.0,2805.0,1518.0,2007.0,2929.0,3170.0,3255.0,4160.0,1401.0,3044.0,1875.0,2945.0,4236.0,3436.0,3259.0,2737.0,2737.0,2922.0,1806.0,4272.0,4228.0,885.0,892.0,2915.0,1044.0,5012.0,1000.0,3523.0,1102.0,3481.0,3039.0,3384.0,3174.0,3853.0,4141.0,4517.0,552.0,3537.0,3713.0,2927.0,2745.0,1454.0,0.0,4390.0,1853.0
3292.0,2103.0,2923.0,2928.0,3940.0,1608.0,1553.0,1974.0,3727.0,2418.0,3324.0,1787.0,2050.0,1837.0,2633.0,2351.0,2418.0,2958.0,3847.0,2086.0,2042.0,3617.0,3624.0,3524.0,3776.0,676.0,4409.0,1764.0,3834.0,1722.0,1819.0,1625.0,1688.0,509.0,192.0,283.0,4149.0,2115.0,4318.0,3390.0,3842.0,5134.0,4390.0,0.0,5179.0
2685.0,3622.0,2335.0,2494.0,3423.0,4125.0,4072.0,4977.0,1639.0,3538.0,2692.0,3762.0,5053.0,4253.0,3753.0,3554.0,3554.0,3739.0,2623.0,3885.0,5045.0,1702.0,1709.0,3114.0,1861.0,5829.0,2851.0,4340.0,1919.0,4298.0,3856.0,4201.0,3991.0,4670.0,4958.0,5334.0,2234.0,4354.0,3364.0,3744.0,2034.0,383.0,1853.0,5179.0,0.0
