0,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,8,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,21,21,21,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,29,29,30,32,33,33,34,35,36,36,36,36,36,36,37,38,38,38,38,38,38,38,38,38,38,38,39,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,44,44,46,47,47,48,49,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,54,54,54,54,55,56,56,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,62,63,63,63,63,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,69,69,69,69,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,76,76,76,77,77,77,77,77,77,77,77,77,78,78,78,78,79,79,79,79,79,79,79,79,79,80,81,84,86,86,86,87,87,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,90,90,90,90,91,91,91,91,91,92,92,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
0,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,8,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,14,14,14,14,14,14,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,21,21,21,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,29,29,30,32,33,33,34,35,36,36,36,36,36,36,37,38,38,38,38,38,38,38,38,38,38,38,39,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,44,44,46,47,47,48,49,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,54,54,54,54,55,56,56,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,62,63,63,63,63,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,69,69,69,69,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,76,76,76,77,77,77,77,77,77,77,77,77,78,78,78,78,79,79,79,79,79,79,79,79,79,80,81,84,86,86,86,87,87,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,90,90,90,90,91,91,91,91,91,92,92,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
