0,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
1,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
2,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
2,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
2,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
2,demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,17,13,21,0,22,0,4
97,20,13,20,0,22,0,4
97,20,13,20,0,22,0,4
97,22,13,21,0,22,0,4
97,22,13,21,0,22,0,4
97,22,13,21,0,22,0,4
97,24,13,22,0,23,0,4
97,24,13,23,0,24,0,4
97,24,13,23,0,24,0,4
97,24,13,23,0,24,0,4
97,24,13,23,0,24,0,4
97,24,13,23,0,24,0,4
97,24,13,23,0,24,0,4
97,26,13,22,0,24,0,4
97,26,13,23,0,24,0,4
97,26,13,24,0,25,0,4
97,26,13,24,0,25,0,4
97,26,13,24,0,25,0,4
97,26,13,25,0,26,0,4
97,27,14,26,0,26,0,4
97,27,14,26,0,26,0,4
97,27,14,26,0,26,0,4
97,27,14,26,0,26,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,25,0,27,0,4
97,31,16,26,0,28,0,4
97,31,18,26,0,29,0,4
97,31,18,26,0,29,0,4
97,31,18,27,0,29,0,4
97,31,18,27,0,29,0,4
97,31,18,27,0,29,0,4
97,31,18,28,0,30,0,4
97,31,19,28,0,30,0,4
97,31,19,28,0,30,0,4
97,31,19,29,0,31,0,4
97,31,19,29,0,31,0,4
97,31,19,29,0,31,0,4
97,31,19,29,0,31,0,4
97,31,19,29,0,31,0,4
97,31,19,30,0,32,0,4
97,31,19,31,0,32,0,4
97,31,19,31,0,32,0,5
97,31,19,31,0,32,0,6
97,31,20,31,0,33,0,6
97,31,22,31,0,34,0,6
97,33,22,30,0,34,0,6
97,33,22,30,0,34,0,6
97,33,22,30,0,34,0,6
97,33,22,30,0,34,0,6
97,34,22,31,0,34,0,6
97,34,22,31,0,34,0,6
97,34,22,31,0,34,0,6
97,34,22,31,0,34,0,6
97,34,22,31,0,34,0,6
97,36,22,30,0,34,0,6
97,36,22,30,0,34,0,6
97,36,22,31,0,35,0,6
97,36,22,31,0,35,0,6
97,36,22,31,0,35,0,6
97,36,22,31,0,35,0,6
97,36,22,31,0,35,0,6
97,36,22,31,0,35,0,6
97,37,22,31,0,35,0,6
97,39,22,31,0,35,0,6
97,39,22,31,0,35,0,6
97,39,22,31,0,35,0,6
97,39,22,31,0,35,0,6
97,41,22,31,0,35,0,6
97,41,22,31,0,35,0,6
97,41,22,31,0,35,0,6
97,41,22,31,0,35,0,6
97,41,22,31,0,35,0,6
97,42,22,31,0,35,0,6
97,42,22,31,0,35,0,6
97,42,22,31,0,35,0,6
97,43,22,31,0,35,0,6
97,43,22,31,0,35,0,6
97,43,22,31,0,35,0,6
97,43,22,31,2,35,0,6
97,43,22,31,2,35,0,6
97,43,22,31,3,35,0,6
97,43,22,31,4,35,0,6
97,43,22,31,5,35,0,6
97,43,22,31,5,35,0,6
