0,2307,2653,3686,3311,3678,3275,4012,4146,2172
2307,0,1114,2147,1772,2961,3393,4130,2607,2290
2653,1114,0,1464,1989,3178,3610,4347,2321,1565
3686,2147,1464,0,1446,2628,4190,4479,1617,2275
3311,1772,1989,1446,0,2011,5152,6414,1345,3744
3678,2961,3178,2628,2011,0,3181,4443,2902,3935
3275,3393,3610,4190,5152,3181,0,2819,4350,3448
4012,4130,4347,4479,6414,4443,2819,0,5329,2586
4146,2607,2321,1617,1345,2902,4350,5329,0,4139
2172,2290,1565,2275,3744,3935,3448,2586,4139,0
