no relocate
demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
366,66,116,88,0,0,0,0
366,66,116,88,0,0,0,0
366,66,117,89,0,0,0,0
366,67,119,90,0,0,0,0
366,67,119,90,0,0,0,0
366,67,119,93,0,0,0,0
366,67,120,93,0,0,0,0
366,67,120,93,0,0,0,0
366,69,121,94,0,0,0,0
366,71,124,96,0,0,0,0
366,71,125,97,0,0,0,0
366,71,125,98,0,0,0,0
366,72,125,101,0,0,0,0
366,72,125,101,0,0,0,0
366,73,128,103,0,0,0,0
366,73,129,103,0,0,0,0
366,73,130,103,0,0,0,0
366,74,130,104,0,0,0,0
366,74,131,104,0,0,0,0
366,74,131,104,0,0,0,0
366,74,134,104,0,0,0,0
366,74,134,105,0,0,0,0
366,74,134,108,0,0,0,0
366,75,135,108,0,0,0,0
366,76,138,108,0,0,0,0
366,78,139,108,0,0,0,0
366,79,142,109,0,0,0,0
366,79,143,110,0,0,0,0
366,79,143,110,0,0,0,0
366,79,143,110,0,0,0,0
366,79,143,111,0,0,0,0
366,79,145,111,0,0,0,0
366,79,147,113,0,0,0,0
366,80,148,114,0,0,0,0
366,80,149,115,0,0,0,0
366,80,149,118,0,0,0,0
366,80,150,118,0,0,0,0
366,80,151,118,0,0,0,0
366,81,152,121,0,0,0,0
366,81,154,121,0,0,0,0
366,81,157,121,0,0,0,0
366,81,158,121,0,0,0,0
366,81,158,123,0,0,0,0
366,83,161,124,0,0,0,0
366,83,164,124,0,0,0,0
366,84,166,126,0,0,0,0
366,84,166,127,0,0,0,0
366,84,166,127,0,0,0,0
366,84,166,127,0,0,0,0
366,84,166,127,0,0,0,0
366,84,166,127,0,0,0,0
366,84,168,127,0,0,0,0
366,84,168,129,0,0,0,0
366,84,168,131,0,0,0,0
366,84,168,131,1,0,0,0
366,84,168,132,2,0,0,0
366,85,169,133,2,0,0,0
366,85,169,133,2,0,0,0
366,85,169,133,3,0,0,0
366,85,169,134,4,0,0,0
366,85,169,135,4,0,0,0
366,85,169,135,4,0,0,0
366,85,169,135,6,0,0,0
366,85,169,135,10,0,0,0
366,85,169,135,12,0,0,0
366,85,169,135,13,0,0,0
366,85,169,135,16,0,0,0
366,85,169,135,16,0,0,0
366,85,169,135,18,0,0,0
366,85,169,135,18,0,0,0

relocatedemands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
