0,-3.0,0.0,0,0
0,-3.0,0.2,0,0
0,-3.0,0.4,0,0
0,-3.0,0.6,0,0
0,-3.0,0.8,0,0
0,-3.0,1.0,1,0
0,-3.0,1.2,11,0
0,-3.0,1.4,18,0
0,-3.0,1.6,61,0
0,-3.0,1.8,120,0
0,-3.0,2.0,200,0
0,-2.5,0.0,0,0
0,-2.5,0.2,0,0
0,-2.5,0.4,0,0
0,-2.5,0.6,0,0
0,-2.5,0.8,0,0
0,-2.5,1.0,5,0
0,-2.5,1.2,29,0
0,-2.5,1.4,64,0
0,-2.5,1.6,129,0
0,-2.5,1.8,241,0
0,-2.5,2.0,349,0
0,-2.0,0.0,0,0
0,-2.0,0.2,0,0
0,-2.0,0.4,0,0
0,-2.0,0.6,0,0
0,-2.0,0.8,3,0
0,-2.0,1.0,33,0
0,-2.0,1.2,77,0
0,-2.0,1.4,156,0
0,-2.0,1.6,278,0
0,-2.0,1.8,410,0
0,-2.0,2.0,636,0
0,-1.5,0.0,0,0
0,-1.5,0.2,0,0
0,-1.5,0.4,0,0
0,-1.5,0.6,2,0
0,-1.5,0.8,20,0
0,-1.5,1.0,75,0
0,-1.5,1.2,195,0
0,-1.5,1.4,323,0
0,-1.5,1.6,510,0
0,-1.5,1.8,675,0
0,-1.5,2.0,932,0
0,-1.0,0.0,0,0
0,-1.0,0.2,0,0
0,-1.0,0.4,1,0
0,-1.0,0.6,12,0
0,-1.0,0.8,116,0
0,-1.0,1.0,230,0
0,-1.0,1.2,500,0
0,-1.0,1.4,663,0
0,-1.0,1.6,927,0
0,-1.0,1.8,1149,0
0,-1.0,2.0,1417,0
0,-0.5,0.0,0,0
0,-0.5,0.2,0,0
0,-0.5,0.4,17,0
0,-0.5,0.6,189,0
0,-0.5,0.8,399,0
0,-0.5,1.0,669,0
0,-0.5,1.2,935,0
0,-0.5,1.4,1175,0
0,-0.5,1.6,1505,0
0,-0.5,1.8,1746,0
0,-0.5,2.0,1984,0
0,0.0,0.0,0,0
0,0.0,0.2,22,0
0,0.0,0.4,387,0
0,0.0,0.6,727,0
0,0.0,0.8,1081,0
0,0.0,1.0,1309,0
0,0.0,1.2,1703,0
0,0.0,1.4,1968,0
0,0.0,1.6,2212,0
0,0.0,1.8,2495,0
0,0.0,2.0,2845,0
0,0.5,0.0,0,0
0,0.5,0.2,1824,0
0,0.5,0.4,1870,0
0,0.5,0.6,1929,0
0,0.5,0.8,2211,0
0,0.5,1.0,2483,0
0,0.5,1.2,2708,0
0,0.5,1.4,2918,0
0,0.5,1.6,3270,0
0,0.5,1.8,3482,0
0,0.5,2.0,3822,0
0,1.0,0.0,3600,0
0,1.0,0.2,3607,0
0,1.0,0.4,3591,0
0,1.0,0.6,3611,0
0,1.0,0.8,3670,0
0,1.0,1.0,3810,0
0,1.0,1.2,3974,0
0,1.0,1.4,4269,0
0,1.0,1.6,4523,0
0,1.0,1.8,4795,0
0,1.0,2.0,5003,0
0,1.5,0.0,7200,0
0,1.5,0.2,5410,0
0,1.5,0.4,5365,0
0,1.5,0.6,5401,0
0,1.5,0.8,5470,0
0,1.5,1.0,5405,0
0,1.5,1.2,5650,0
0,1.5,1.4,5757,0
0,1.5,1.6,5929,0
0,1.5,1.8,6190,0
0,1.5,2.0,6341,0
0,2.0,0.0,7200,0
0,2.0,0.2,7189,0
0,2.0,0.4,7188,0
0,2.0,0.6,7154,0
0,2.0,0.8,7170,0
0,2.0,1.0,7189,0
0,2.0,1.2,7258,0
0,2.0,1.4,7363,0
0,2.0,1.6,7349,0
0,2.0,1.8,7510,0
0,2.0,2.0,7788,0
0,2.5,0.0,7200,0
0,2.5,0.2,9017,0
0,2.5,0.4,8991,0
0,2.5,0.6,9063,0
0,2.5,0.8,9017,0
0,2.5,1.0,8998,0
0,2.5,1.2,8991,0
0,2.5,1.4,9104,0
0,2.5,1.6,9079,0
0,2.5,1.8,9134,0
0,2.5,2.0,9439,0
0,3.0,0.0,10800,0
0,3.0,0.2,10796,0
0,3.0,0.4,10795,0
0,3.0,0.6,10770,0
0,3.0,0.8,10765,0
0,3.0,1.0,10860,0
0,3.0,1.2,10733,0
0,3.0,1.4,10882,0
0,3.0,1.6,10884,0
0,3.0,1.8,10878,0
0,3.0,2.0,11014,0
10,-3.0,0.0,0,0
10,-3.0,0.2,0,0
10,-3.0,0.4,0,0
10,-3.0,0.6,0,0
10,-3.0,0.8,0,0
10,-3.0,1.0,1,0
10,-3.0,1.2,8,0
10,-3.0,1.4,28,0
10,-3.0,1.6,52,0
10,-3.0,1.8,132,0
10,-3.0,2.0,220,0
10,-2.5,0.0,0,0
10,-2.5,0.2,0,0
10,-2.5,0.4,0,0
10,-2.5,0.6,0,0
10,-2.5,0.8,0,0
10,-2.5,1.0,9,0
10,-2.5,1.2,24,0
10,-2.5,1.4,70,0
10,-2.5,1.6,145,0
10,-2.5,1.8,235,0
10,-2.5,2.0,346,0
10,-2.0,0.0,0,0
10,-2.0,0.2,0,0
10,-2.0,0.4,0,0
10,-2.0,0.6,0,0
10,-2.0,0.8,2,0
10,-2.0,1.0,19,0
10,-2.0,1.2,63,0
10,-2.0,1.4,172,0
10,-2.0,1.6,259,0
10,-2.0,1.8,402,0
10,-2.0,2.0,556,0
10,-1.5,0.0,0,0
10,-1.5,0.2,0,0
10,-1.5,0.4,0,0
10,-1.5,0.6,2,0
10,-1.5,0.8,24,0
10,-1.5,1.0,74,0
10,-1.5,1.2,187,0
10,-1.5,1.4,357,0
10,-1.5,1.6,470,0
10,-1.5,1.8,704,0
10,-1.5,2.0,916,0
10,-1.0,0.0,0,0
10,-1.0,0.2,0,0
10,-1.0,0.4,0,0
10,-1.0,0.6,22,0
10,-1.0,0.8,132,0
10,-1.0,1.0,259,0
10,-1.0,1.2,444,0
10,-1.0,1.4,718,0
10,-1.0,1.6,922,0
10,-1.0,1.8,1124,0
10,-1.0,2.0,1350,0
10,-0.5,0.0,0,0
10,-0.5,0.2,0,0
10,-0.5,0.4,27,0
10,-0.5,0.6,175,0
10,-0.5,0.8,393,0
10,-0.5,1.0,627,0
10,-0.5,1.2,935,0
10,-0.5,1.4,1167,0
10,-0.5,1.6,1484,0
10,-0.5,1.8,1773,0
10,-0.5,2.0,2184,0
10,0.0,0.0,0,0
10,0.0,0.2,17,0
10,0.0,0.4,380,0
10,0.0,0.6,733,0
10,0.0,0.8,1068,0
10,0.0,1.0,1375,0
10,0.0,1.2,1640,0
10,0.0,1.4,2001,0
10,0.0,1.6,2315,0
10,0.0,1.8,2598,0
10,0.0,2.0,2748,0
10,0.5,0.0,0,0
10,0.5,0.2,1798,0
10,0.5,0.4,1830,0
10,0.5,0.6,1974,0
10,0.5,0.8,2194,0
10,0.5,1.0,2452,0
10,0.5,1.2,2748,0
10,0.5,1.4,2904,0
10,0.5,1.6,3261,0
10,0.5,1.8,3662,0
10,0.5,2.0,3913,0
10,1.0,0.0,3600,0
10,1.0,0.2,3594,0
10,1.0,0.4,3617,0
10,1.0,0.6,3629,0
10,1.0,0.8,3659,0
10,1.0,1.0,3880,0
10,1.0,1.2,4106,0
10,1.0,1.4,4292,0
10,1.0,1.6,4517,0
10,1.0,1.8,4824,0
10,1.0,2.0,4977,0
10,1.5,0.0,7200,0
10,1.5,0.2,5391,0
10,1.5,0.4,5360,0
10,1.5,0.6,5415,0
10,1.5,0.8,5350,0
10,1.5,1.0,5433,0
10,1.5,1.2,5620,0
10,1.5,1.4,5688,0
10,1.5,1.6,5845,0
10,1.5,1.8,6016,0
10,1.5,2.0,6349,0
10,2.0,0.0,7200,0
10,2.0,0.2,7203,0
10,2.0,0.4,7215,0
10,2.0,0.6,7145,0
10,2.0,0.8,7236,0
10,2.0,1.0,7206,0
10,2.0,1.2,7288,0
10,2.0,1.4,7340,0
10,2.0,1.6,7555,0
10,2.0,1.8,7605,0
10,2.0,2.0,7729,0
10,2.5,0.0,7200,0
10,2.5,0.2,8979,0
10,2.5,0.4,9018,0
10,2.5,0.6,9013,0
10,2.5,0.8,8999,0
10,2.5,1.0,8948,0
10,2.5,1.2,9033,0
10,2.5,1.4,9082,0
10,2.5,1.6,9224,0
10,2.5,1.8,9311,0
10,2.5,2.0,9477,0
10,3.0,0.0,10800,0
10,3.0,0.2,10793,0
10,3.0,0.4,10820,0
10,3.0,0.6,10789,0
10,3.0,0.8,10796,0
10,3.0,1.0,10922,0
10,3.0,1.2,10799,0
10,3.0,1.4,10999,0
10,3.0,1.6,10718,0
10,3.0,1.8,11012,0
10,3.0,2.0,10998,0
20,-3.0,0.0,0,0
20,-3.0,0.2,0,0
20,-3.0,0.4,0,0
20,-3.0,0.6,0,0
20,-3.0,0.8,0,0
20,-3.0,1.0,2,0
20,-3.0,1.2,4,0
20,-3.0,1.4,23,0
20,-3.0,1.6,60,0
20,-3.0,1.8,116,0
20,-3.0,2.0,200,0
20,-2.5,0.0,0,0
20,-2.5,0.2,0,0
20,-2.5,0.4,0,0
20,-2.5,0.6,0,0
20,-2.5,0.8,0,0
20,-2.5,1.0,10,0
20,-2.5,1.2,16,0
20,-2.5,1.4,58,0
