,y,x,t,usage_stats
0,39.84,54.51,0
1,39.84,54.51,1
2,39.84,54.51,2
3,39.84,54.51,3
4,39.84,54.51,4
5,39.84,54.51,4
6,39.84,54.51,4
7,39.84,54.51,4
0,39.84,54.51,4
0,39.84,54.51,4
0,39.84,54.51,4
0,39.84,54.51,4
0,39.84,54.51,4
0,39.84,54.51,4
1,53.33,53.94,0
2,53.33,53.94,0
3,60.16,45.49,0
