0,3,5,6,5
1,0,6,7,6
0,2,15,16,15
1,0,16,17,16
1,4,17,18,17
0,1,18,19,18
1,0,19,20,19
0,1,20,21,20
3,0,20,21,20
2,1,25,26,25
2,0,30,31,30
0,2,31,32,31
3,1,33,34,33
0,3,34,35,34
4,0,35,36,35
3,4,35,36,35
0,3,36,37,36
1,0,37,38,37
3,2,39,40,39
0,3,40,41,40
2,1,40,41,40
1,0,41,42,41
4,1,43,44,43
4,0,48,49,48
3,2,49,50,49
0,3,50,51,50
3,1,52,53,52
0,3,53,54,53
4,3,53,54,53
1,4,54,55,54
1,0,55,56,55
3,0,56,57,56
4,3,56,57,56
0,4,57,58,57
3,0,59,60,59
0,3,59,60,59
3,0,60,61,60
0,3,60,61,60
3,1,62,63,62
0,1,62,63,62
1,0,63,64,63
2,0,66,67,66
3,2,66,67,66
0,3,67,68,67
2,0,69,70,69
1,2,69,70,69
2,3,70,71,70
3,1,76,77,76
2,3,76,77,76
0,2,77,78,77
0,2,78,79,78
3,0,83,84,83
2,3,83,84,83
3,0,83,84,83
3,1,87,88,87
0,3,88,89,88
1,3,91,92,91
4,0,93,94,93
0,4,94,95,94
1,2,94,95,94
3,4,95,96,95
2,3,98,99,98
4,0,99,100,99
0,1,104,105,104
1,0,104,105,104
4,2,105,106,105
0,4,106,107,106
3,0,111,112,111
4,3,112,113,112
2,1,114,115,114
1,2,114,115,114
2,1,115,116,115
2,1,116,117,116
