0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,6,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,11,11,11,13,13,15,16,16,17,17,18,19,19,19,19,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,24,24,24,24,24,24,29,29,29,29,29,29,29,29,29,29,31,31,32,32,32,33,33,33,33,34,34,34,34,34,34,36,37,37,38,38,39,39,40,42,42,42,43,43,43,43,44,44,45,45,45,45,47,47,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50
2,2,2,2,2,2,4,4,6,6,14,19,19,19,19,25,25,26,32,33,33,33,34,34,34,34,35,35,35,35,41,41,41,42,42,42,42,42,42,42,44,50,50,56,57,60,60,61,61,61,61,62,63,64,64,64,64,64,64,64,64,65,65,65,65,65,65,66,67,68,68,68,68,72,72,72,72,78,78,78,78,78,78,78,79,80,80,80,92,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,99,99,99,100,100,100,102,102,102,102,103,103,103,103,103,103
16,16,25,25,25,25,25,25,25,25,34,34,38,39,51,53,53,53,53,54,54,54,54,54,54,56,56,56,57,58,59,59,59,59,59,59,60,61,61,61,61,61,62,62,62,62,63,63,64,64,64,75,75,75,75,75,75,75,76,87,88,89,89,90,90,90,90,90,90,90,92,93,93,94,105,105,105,116,116,117,117,118,119,119,132,132,132,134,145,145,145,146,146,148,148,149,149,150,150,150,150,150,151,151,151,151,153,153,153,153,154,154,155,155,155,155,155,155,155,155,155
0,4,15,15,19,20,20,31,32,32,32,33,33,33,33,34,34,34,34,34,34,34,35,35,35,35,35,45,45,45,46,46,46,46,48,48,48,48,48,55,56,57,57,58,58,58,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,78,78,94,94,95,114,114,116,132,132,132,132,132,132,132,132,132,132,133,133,133,133,134,135,135,135,136,137,137,137,137,137,137,137,138,155,155,155,171,171,171,171,188,188,188,188,188,188,188,189,189,189,189,189,189,189,189,189,189,189
