demands,rsf,rse,success,time_over,relocation_rsf_rse,relocation_rsf_avail,relocation_rse_release
64,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
64,0,0,1,0,0,0,0
64,0,0,1,0,0,0,0
64,0,0,2,0,0,0,0
64,0,0,2,0,0,0,0
64,0,0,2,0,0,0,0
64,0,0,2,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,3,0,0,0,0
64,0,0,4,0,0,0,0
64,0,0,4,0,0,0,0
64,0,0,4,0,0,0,0
64,0,0,4,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,5,0,0,0,0
64,0,0,6,0,0,0,0
64,0,0,6,0,0,0,0
64,0,0,6,0,0,0,0
64,0,0,7,0,0,0,0
64,0,0,7,0,0,0,0
64,0,0,8,0,0,0,0
64,0,0,8,0,0,0,0
64,0,0,8,0,0,0,0
64,0,0,8,0,0,0,0
64,0,0,8,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,9,0,0,0,0
64,0,0,10,0,0,0,0
64,0,0,11,0,0,0,0
64,0,0,11,0,0,0,0
64,0,0,11,0,0,0,0
64,0,0,12,0,0,0,0
64,0,0,12,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,13,0,0,0,0
64,0,0,15,0,0,0,0
64,0,0,15,0,0,0,0
64,0,0,15,0,0,0,0
64,0,0,16,0,0,0,0
64,0,0,16,0,0,0,0
64,0,0,17,0,0,0,0
64,0,0,17,0,0,0,0
64,0,0,17,0,0,0,0
64,0,0,17,0,0,0,0
64,0,0,17,0,0,0,0
64,0,0,19,0,0,0,0
64,0,0,20,0,0,0,0
64,0,0,20,0,0,0,0
64,0,0,21,0,0,0,0
64,0,0,21,0,0,0,0
64,0,0,21,0,0,0,0
64,0,0,21,0,0,0,0
64,0,0,22,0,0,0,0
64,0,0,23,0,0,0,0
64,0,0,23,0,0,0,0
64,0,0,23,0,0,0,0
64,0,0,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,1,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,23,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,24,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,25,0,0,0,0
64,0,2,26,0,0,0,0
64,0,2,26,0,0,0,0
64,0,2,27,0,0,0,0
64,0,2,27,0,0,0,0
64,0,2,28,0,0,0,0
64,0,2,28,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,29,0,0,0,0
64,0,2,30,0,0,0,0
64,0,2,30,0,0,0,0
64,0,2,31,0,0,0,0
64,0,2,31,0,0,0,0
64,0,2,32,0,0,0,0
64,0,2,32,0,0,0,0
64,0,2,32,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,33,0,0,0,0
64,0,3,34,0,0,0,0
64,0,3,34,0,0,0,0
64,0,3,35,0,0,0,0
64,0,3,35,0,0,0,0
64,0,3,35,0,0,0,0
64,0,3,35,0,0,0,0
64,0,3,35,0,0,0,0
64,0,3,36,0,0,0,0
64,0,3,37,0,0,0,0
64,0,3,37,0,0,0,0
64,0,3,37,0,0,0,0
64,0,3,37,0,0,0,0
64,0,3,38,0,0,0,0
64,0,3,38,0,0,0,0
64,0,3,39,0,0,0,0
64,0,3,39,0,0,0,0
64,0,3,39,0,0,0,0
64,0,3,39,0,0,0,0
64,0,3,39,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,40,0,0,0,0
64,0,3,42,0,0,0,0
64,0,3,42,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,43,0,0,0,0
64,0,3,44,0,0,0,0
64,0,3,45,0,0,0,0
64,0,3,45,0,0,0,0
64,0,3,45,0,0,0,0
64,1,3,46,0,0,0,0
64,1,3,46,0,0,0,0
64,1,3,46,0,0,0,0
64,1,3,46,0,0,0,0
64,1,3,46,0,0,0,0
64,1,3,47,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,48,0,0,0,0
64,1,3,49,0,0,0,0
64,1,3,50,0,0,0,0
64,1,3,50,0,0,0,0
64,1,3,50,0,0,0,0
64,1,3,51,0,0,0,0
64,1,3,52,0,0,0,0
64,1,3,52,0,0,0,0
64,1,3,54,0,0,0,0
64,1,3,54,0,0,0,0
64,1,3,54,0,0,0,0
64,1,3,54,0,0,0,0
64,1,3,54,0,0,0,0
64,1,3,56,0,0,0,0
64,1,3,57,0,0,0,0
64,1,3,58,0,0,0,0
64,1,3,58,0,0,0,0
64,1,3,58,0,0,0,0
64,1,3,59,0,0,0,0
64,1,3,59,0,0,0,0
64,1,3,60,0,0,0,0
64,1,3,60,0,0,0,0
